date,forecasted_values
2023-02-10 06:00:00,8.69810125444322
2023-02-10 07:00:00,14.975015547082764
2023-02-10 08:00:00,24.9722603008134
2023-02-10 09:00:00,33.989365868063196
2023-02-10 10:00:00,39.02879244748052
2023-02-10 11:00:00,39.99527258194527
2023-02-10 12:00:00,39.52352884241418
2023-02-10 13:00:00,40.04664128383211
2023-02-10 14:00:00,39.98800124076839
2023-02-10 15:00:00,36.41070845329776
2023-02-10 16:00:00,31.47542759772974
2023-02-10 17:00:00,29.284483399987995
2023-02-10 18:00:00,28.735802704084477
2023-02-10 19:00:00,24.510974451150148
2023-02-10 20:00:00,16.2391515666582
2023-02-10 21:00:00,9.356027728682733
2023-02-10 22:00:00,5.76123688883529
2023-02-10 23:00:00,4.073391742288468
2023-02-11 00:00:00,3.206591407547255
2023-02-11 01:00:00,2.833610367090256
2023-02-11 02:00:00,2.7082698261071227
2023-02-11 03:00:00,2.543567482120199
2023-02-11 04:00:00,2.5501728246892346
2023-02-11 05:00:00,3.56881767241932
2023-02-11 06:00:00,7.102734896589787
2023-02-11 07:00:00,14.689561782709408
2023-02-11 08:00:00,24.972263531137767
2023-02-11 09:00:00,33.98936586803214
2023-02-11 10:00:00,39.02879244748052
2023-02-11 11:00:00,39.99527258194527
2023-02-11 12:00:00,39.52352884241418
2023-02-11 13:00:00,40.04664128383214
2023-02-11 14:00:00,39.988001240768426
2023-02-11 15:00:00,36.41070845329779
2023-02-11 16:00:00,31.47542759772974
2023-02-11 17:00:00,29.284483399987995
2023-02-11 18:00:00,28.735802704084453
2023-02-11 19:00:00,24.510974451150148
2023-02-11 20:00:00,16.2391515666582
2023-02-11 21:00:00,9.356027728682738
2023-02-11 22:00:00,5.76123688883529
2023-02-11 23:00:00,4.073391742288474
2023-02-12 00:00:00,3.206591407547255
2023-02-12 01:00:00,2.833610367090258
2023-02-12 02:00:00,2.7082698261071227
2023-02-12 03:00:00,2.5435674821201966
2023-02-12 04:00:00,2.5501728246892346
2023-02-12 05:00:00,3.568817672419315
2023-02-12 06:00:00,7.102734896589778
2023-02-12 07:00:00,14.689561782709408
2023-02-12 08:00:00,24.972263531137767
2023-02-12 09:00:00,33.989365868032166
2023-02-12 10:00:00,39.02879244748052
2023-02-12 11:00:00,39.99527258194527
2023-02-12 12:00:00,39.52352884241418
2023-02-12 13:00:00,40.04664128383214
2023-02-12 14:00:00,39.988001240768426
2023-02-12 15:00:00,36.41070845329779
2023-02-12 16:00:00,31.47542759772974
2023-02-12 17:00:00,29.28448339998797
2023-02-12 18:00:00,28.735802704084428
2023-02-12 19:00:00,24.510974451150148
2023-02-12 20:00:00,16.2391515666582
2023-02-12 21:00:00,9.356027728682744
2023-02-12 22:00:00,5.761236888835304
2023-02-12 23:00:00,4.073391742288474
2023-02-13 00:00:00,3.2065914075472572
2023-02-13 01:00:00,2.833610367090258
2023-02-13 02:00:00,2.7082698261071227
2023-02-13 03:00:00,2.543567482120199
2023-02-13 04:00:00,2.550172824689233
2023-02-13 05:00:00,3.5688176724193124
2023-02-13 06:00:00,7.102734896589775
2023-02-13 07:00:00,14.689561782709394
2023-02-13 08:00:00,24.972263531137767
2023-02-13 09:00:00,33.989365868032166
2023-02-13 10:00:00,39.02879244748055
2023-02-13 11:00:00,39.99527258194531
2023-02-13 12:00:00,39.52352884241418
2023-02-13 13:00:00,40.04664128383214
2023-02-13 14:00:00,39.988001240768426
2023-02-13 15:00:00,36.41070845329779
2023-02-13 16:00:00,31.47542759772974
2023-02-13 17:00:00,29.28448339998794
2023-02-13 18:00:00,28.735802704084403
2023-02-13 19:00:00,24.510974451150105
2023-02-13 20:00:00,16.23915156665822
2023-02-13 21:00:00,9.356027728682754
2023-02-13 22:00:00,5.761236888835304
2023-02-13 23:00:00,4.073391742288477
2023-02-14 00:00:00,3.2065914075472595
