date,yhat
2023-03-01 04:00:00,1.2367060737946538
2023-03-01 05:00:00,2.548128085718915
2023-03-01 06:00:00,6.793798808616234
2023-03-01 07:00:00,13.713136387773577
2023-03-01 08:00:00,21.898465580768903
2023-03-01 09:00:00,29.458791256975413
2023-03-01 10:00:00,34.76189009315016
2023-03-01 11:00:00,36.96568314406346
2023-03-01 12:00:00,36.26069414160672
2023-03-01 13:00:00,33.79008685997774
2023-03-01 14:00:00,31.18062635289329
2023-03-01 15:00:00,29.737182725508347
2023-03-01 16:00:00,29.654222948650144
2023-03-01 17:00:00,29.79419298517311
2023-03-01 18:00:00,28.352077724953496
2023-03-01 19:00:00,24.10468502910955
2023-03-01 20:00:00,17.403986993240057
2023-03-01 21:00:00,10.135978929429903
2023-03-01 22:00:00,4.587121463970401
2023-03-01 23:00:00,2.005102040234899
2023-03-02 00:00:00,1.907936478014502
2023-03-02 01:00:00,2.6348340985500567
2023-03-02 02:00:00,2.686497772468295
2023-03-02 03:00:00,1.8362228896477575
2023-03-02 04:00:00,1.236706073739903
2023-03-02 05:00:00,2.5481280857210304
2023-03-02 06:00:00,6.793798808720933
2023-03-02 07:00:00,13.71313638793991
2023-03-02 08:00:00,21.89846558095972
2023-03-02 09:00:00,29.45879125712694
2023-03-02 10:00:00,34.76189009321622
2023-03-02 11:00:00,36.96568314418596
2023-03-02 12:00:00,36.26069414152013
2023-03-02 13:00:00,33.7900868600585
2023-03-02 14:00:00,31.180626352978365
2023-03-02 15:00:00,29.73718272553461
2023-03-02 16:00:00,29.6542229487116
2023-03-02 17:00:00,29.79419298518699
2023-03-02 18:00:00,28.352077725061296
2023-03-02 19:00:00,24.104685028978857
2023-03-02 20:00:00,17.40398699352921
2023-03-02 21:00:00,10.135978929694076
2023-03-02 22:00:00,4.587121464132219
2023-03-02 23:00:00,2.005102040253849
2023-03-03 00:00:00,1.9079364779899528
2023-03-03 01:00:00,2.6348340985282626
2023-03-03 02:00:00,2.6864977724637047
2023-03-03 03:00:00,1.8362228895939658
2023-03-03 04:00:00,1.236706073736059
2023-03-03 05:00:00,2.5481280858924453
2023-03-03 06:00:00,6.793798808811655
2023-03-03 07:00:00,13.713136387632321
2023-03-03 08:00:00,21.898465581150536
2023-03-03 09:00:00,29.458791257278467
2023-03-03 10:00:00,34.76189009328229
2023-03-03 11:00:00,36.9656831441589
2023-03-03 12:00:00,36.26069414165899
2023-03-03 13:00:00,33.79008685996996
2023-03-03 14:00:00,31.180626352939203
2023-03-03 15:00:00,29.73718272556086
2023-03-03 16:00:00,29.654222948773054
2023-03-03 17:00:00,29.7941929850542
2023-03-03 18:00:00,28.352077725019598
2023-03-03 19:00:00,24.104685028997693
2023-03-03 20:00:00,17.403986993351623
2023-03-03 21:00:00,10.135978929540999
2023-03-03 22:00:00,4.587121464060887
2023-03-03 23:00:00,2.0051020402978352
2023-03-04 00:00:00,1.9079364778311607
2023-03-04 01:00:00,2.634834098579722
2023-03-04 02:00:00,2.686497772482994
2023-03-04 03:00:00,1.8362228896331025
2023-03-04 04:00:00,1.236706073681308
2023-03-04 05:00:00,2.5481280857864377
2023-03-04 06:00:00,6.793798808586921
2023-03-04 07:00:00,13.713136387649122
2023-03-04 08:00:00,21.8984655811159
2023-03-04 09:00:00,29.458791257017985
2023-03-04 10:00:00,34.76189009313303
2023-03-04 11:00:00,36.96568314413186
2023-03-04 12:00:00,36.26069414173109
2023-03-04 13:00:00,33.7900868600802
2023-03-04 14:00:00,31.180626352900042
2023-03-04 15:00:00,29.737182725437584
2023-03-04 16:00:00,29.654222948760903
2023-03-04 17:00:00,29.794192985090703
2023-03-04 18:00:00,28.3520777249779
2023-03-04 19:00:00,24.104685028866996
2023-03-04 20:00:00,17.40398699339949
2023-03-04 21:00:00,10.135978929387926
2023-03-04 22:00:00,4.587121464003529
2023-03-04 23:00:00,2.0051020403167747
2023-03-05 00:00:00,1.9079364778978132
2023-03-05 01:00:00,2.6348340986311882
2023-03-05 02:00:00,2.686497772478404
2023-03-05 03:00:00,1.8362228897288446
2023-03-05 04:00:00,1.2367060736265643
2023-03-05 05:00:00,2.5481280857885586
2023-03-05 06:00:00,6.793798808677639
2023-03-05 07:00:00,13.713136387815458
2023-03-05 08:00:00,21.89846558079519
2023-03-05 09:00:00,29.45879125716951
2023-03-05 10:00:00,34.761890093185116
2023-03-05 11:00:00,36.9656831441072
2023-03-05 12:00:00,36.26069414164451
2023-03-05 13:00:00,33.79008685999166
2023-03-05 14:00:00,31.180626352985115
2023-03-05 15:00:00,29.737182725464123
2023-03-05 16:00:00,29.65422294882236
2023-03-05 17:00:00,29.79419298510458
2023-03-05 18:00:00,28.3520777250857
2023-03-05 19:00:00,24.104685029089573
2023-03-05 20:00:00,17.403986993221906
2023-03-05 21:00:00,10.1359789296521
2023-03-05 22:00:00,4.5871214641653495
2023-03-05 23:00:00,2.005102040335718
2023-03-06 00:00:00,1.9079364779644656
2023-03-06 01:00:00,2.6348340986093906
2023-03-06 02:00:00,2.6864977724598322
2023-03-06 03:00:00,1.8362228896750565
2023-03-06 04:00:00,1.236706073797258
2023-03-06 05:00:00,2.5481280857906725
2023-03-06 06:00:00,6.79379880876836
2023-03-06 07:00:00,13.713136387981791
2023-03-06 08:00:00,21.898465580986002
2023-03-06 09:00:00,29.458791257151738
2023-03-06 10:00:00,34.76189009325118
2023-03-06 11:00:00,36.96568314408016
2023-03-06 12:00:00,36.26069414155791
2023-03-06 13:00:00,33.79008685990313
2023-03-06 14:00:00,31.180626352959933
2023-03-06 15:00:00,29.737182725490385
2023-03-06 16:00:00,29.654222948658365
2023-03-06 17:00:00,29.794192985141088
2023-03-06 18:00:00,28.352077725044
2023-03-06 19:00:00,24.10468502895888
2023-03-06 20:00:00,17.403986993511058
2023-03-06 21:00:00,10.135978929668328
2023-03-06 22:00:00,4.587121464094013
2023-03-06 23:00:00,2.005102040379704
2023-03-07 00:00:00,1.90793647793992
2023-03-07 01:00:00,2.6348340986608534
2023-03-07 02:00:00,2.6864977724791252
2023-03-07 03:00:00,1.8362228897141968
2023-03-07 04:00:00,1.236706073793414
2023-03-07 05:00:00,2.548128085962089
2023-03-07 06:00:00,6.793798808543627
2023-03-07 07:00:00,13.713136387674203
2023-03-07 08:00:00,21.89846558117682
2023-03-07 09:00:00,29.458791257303265
2023-03-07 10:00:00,34.76189009310193
2023-03-07 11:00:00,36.965683144053116
2023-03-07 12:00:00,36.26069414169677
2023-03-07 13:00:00,33.79008686001336
2023-03-07 14:00:00,31.180626352920775
2023-03-07 15:00:00,29.73718272551664
2023-03-07 16:00:00,29.654222948719827
2023-03-07 17:00:00,29.794192985008298
2023-03-07 18:00:00,28.352077725002303
2023-03-07 19:00:00,24.104685028977716
2023-03-07 20:00:00,17.403986993333476
2023-03-07 21:00:00,10.13597892951525
2023-03-07 22:00:00,4.587121464022681
2023-03-07 23:00:00,2.005102040398647
2023-03-08 00:00:00,1.9079364777811243
2023-03-08 01:00:00,2.6348340987123144
2023-03-08 02:00:00,2.686497772474528
2023-03-08 03:00:00,1.8362228896604051
2023-03-08 04:00:00,1.236706073738663
2023-03-08 05:00:00,2.5481280858560815
2023-03-08 06:00:00,6.793798808634348
2023-03-08 07:00:00,13.713136387691005
2023-03-08 08:00:00,21.898465580856104
2023-03-08 09:00:00,29.458791257042783
2023-03-08 10:00:00,34.761890093168
2023-03-08 11:00:00,36.96568314402846
2023-03-08 12:00:00,36.26069414176888
2023-03-08 13:00:00,33.79008685992481
2023-03-08 14:00:00,31.180626352881614
2023-03-08 15:00:00,29.737182725543178
2023-03-08 16:00:00,29.654222948707673
2023-03-08 17:00:00,29.794192985044802
2023-03-08 18:00:00,28.3520777251101
2023-03-08 19:00:00,24.104685029200297
2023-03-08 20:00:00,17.40398699315589
2023-03-08 21:00:00,10.135978929362174
2023-03-08 22:00:00,4.5871214641845
2023-03-08 23:00:00,2.0051020402680564
2023-03-09 00:00:00,1.9079364778477768
2023-03-09 01:00:00,2.634834098594478
2023-03-09 02:00:00,2.6864977724699326
2023-03-09 03:00:00,1.8362228896066135
2023-03-09 04:00:00,1.2367060736839122
2023-03-09 05:00:00,2.548128085858199
2023-03-09 06:00:00,6.793798808739046
2023-03-09 07:00:00,13.71313638785734
2023-03-09 08:00:00,21.89846558104692
2023-03-09 09:00:00,29.458791257194314
2023-03-09 10:00:00,34.761890093234065
2023-03-09 11:00:00,36.965683144150944
2023-03-09 12:00:00,36.26069414168228
2023-03-09 13:00:00,33.79008686000558
2023-03-09 14:00:00,31.18062635296669
2023-03-09 15:00:00,29.737182725569436
2023-03-09 16:00:00,29.654222948769128
2023-03-09 17:00:00,29.79419298505868
2023-03-09 18:00:00,28.352077725054425
2023-03-09 19:00:00,24.104685029069604
2023-03-09 20:00:00,17.40398699344504
2023-03-09 21:00:00,10.135978929626347
2023-03-09 22:00:00,4.5871214641131655
2023-03-09 23:00:00,2.0051020403120425
2023-03-10 00:00:00,1.9079364778232275
2023-03-10 01:00:00,2.634834098572682
2023-03-10 02:00:00,2.6864977724513626
2023-03-10 03:00:00,1.8362228896457502
2023-03-10 04:00:00,1.2367060736800681
