date,fitted_values
2023-06-01 00:00:00,2.0509668014150844
2023-06-01 01:00:00,0.29256571549048344
2023-06-01 02:00:00,1.661100291049168
2023-06-01 03:00:00,0.9595654143967933
2023-06-01 04:00:00,0.9627911573358165
2023-06-01 05:00:00,1.8379459571629635
2023-06-01 06:00:00,9.829536168829147
2023-06-01 07:00:00,18.295896436523496
2023-06-01 08:00:00,22.51319136976744
2023-06-01 09:00:00,42.47401909800394
2023-06-01 10:00:00,38.41840080091765
2023-06-01 11:00:00,25.44140643055127
2023-06-01 12:00:00,27.55459874907314
2023-06-01 13:00:00,30.30329796520253
2023-06-01 14:00:00,28.82520245778536
2023-06-01 15:00:00,28.293396087068746
2023-06-01 16:00:00,26.127840383773023
2023-06-01 17:00:00,36.244615059778255
2023-06-01 18:00:00,26.5978324233743
2023-06-01 19:00:00,37.87643644734123
2023-06-01 20:00:00,28.927907158662542
2023-06-01 21:00:00,13.457469559221726
2023-06-01 22:00:00,10.489064820963028
2023-06-01 23:00:00,6.807888050327102
2023-06-02 00:00:00,4.5820695486674206
2023-06-02 01:00:00,5.332315616682172
2023-06-02 02:00:00,4.631404734262287
2023-06-02 03:00:00,5.160311894084139
2023-06-02 04:00:00,4.417965821568145
2023-06-02 05:00:00,6.6369415039481865
2023-06-02 06:00:00,16.76888800951343
2023-06-02 07:00:00,18.471579915203847
2023-06-02 08:00:00,14.233692114748674
2023-06-02 09:00:00,33.27762426158657
2023-06-02 10:00:00,50.529600148073186
2023-06-02 11:00:00,37.134654831717306
2023-06-02 12:00:00,36.962607662988674
2023-06-02 13:00:00,36.086141956820896
2023-06-02 14:00:00,34.58395081232005
2023-06-02 15:00:00,37.90816749747975
2023-06-02 16:00:00,35.07245135311799
2023-06-02 17:00:00,37.6494118902747
2023-06-02 18:00:00,44.628385438007264
2023-06-02 19:00:00,38.36128104543832
2023-06-02 20:00:00,38.609588474085164
2023-06-02 21:00:00,25.466356520459122
2023-06-02 22:00:00,15.276110379832682
2023-06-02 23:00:00,10.477924938983735
2023-06-03 00:00:00,4.429515702998804
2023-06-03 01:00:00,7.315310670645037
2023-06-03 02:00:00,5.562645923640767
2023-06-03 03:00:00,6.33500912675399
2023-06-03 04:00:00,5.3269770096278615
2023-06-03 05:00:00,3.826878000216909
2023-06-03 06:00:00,10.757389071863425
2023-06-03 07:00:00,13.530300719294289
2023-06-03 08:00:00,31.08305979372391
2023-06-03 09:00:00,44.33696542155177
2023-06-03 10:00:00,40.65630126868245
2023-06-03 11:00:00,47.43752660678361
2023-06-03 12:00:00,39.20935378974194
2023-06-03 13:00:00,43.310996959141725
2023-06-03 14:00:00,25.589002210996483
2023-06-03 15:00:00,29.843500498297594
2023-06-03 16:00:00,39.0195455417354
2023-06-03 17:00:00,27.692052232247878
2023-06-03 18:00:00,33.77289943995334
2023-06-03 19:00:00,32.4419762386649
2023-06-03 20:00:00,29.58819883226593
2023-06-03 21:00:00,19.98472394993869
2023-06-03 22:00:00,14.102322109141483
2023-06-03 23:00:00,4.972460639073057
2023-06-04 00:00:00,5.842340227358029
2023-06-04 01:00:00,5.975364239318865
2023-06-04 02:00:00,5.4880607204875504
2023-06-04 03:00:00,6.005821803306658
2023-06-04 04:00:00,5.23985128911789
2023-06-04 05:00:00,7.652731522507082
2023-06-04 06:00:00,15.073772958521847
2023-06-04 07:00:00,18.032777950012743
2023-06-04 08:00:00,10.665895935785954
2023-06-04 09:00:00,24.228847449019042
2023-06-04 10:00:00,20.04642943366191
2023-06-04 11:00:00,23.75477670047334
2023-06-04 12:00:00,15.712902801336185
2023-06-04 13:00:00,15.8637671780662
2023-06-04 14:00:00,27.363350082850367
2023-06-04 15:00:00,23.925928498577967
2023-06-04 16:00:00,22.300024136534393
2023-06-04 17:00:00,11.830141410691398
2023-06-04 18:00:00,32.43144775273964
2023-06-04 19:00:00,26.9548898618948
2023-06-04 20:00:00,16.420190921689695
2023-06-04 21:00:00,5.999868342594044
2023-06-04 22:00:00,5.713330736994072
2023-06-04 23:00:00,4.210159689120365
2023-06-05 00:00:00,5.172908557062886
2023-06-05 01:00:00,6.175133278529343
2023-06-05 02:00:00,6.10116129822405
2023-06-05 03:00:00,7.0717047549044
2023-06-05 04:00:00,6.513459891095785
2023-06-05 05:00:00,9.465867528872563
2023-06-05 06:00:00,19.818913213440855
2023-06-05 07:00:00,26.64214863776236
2023-06-05 08:00:00,23.311375966124114
2023-06-05 09:00:00,33.64519472193112
2023-06-05 10:00:00,52.27398663372646
2023-06-05 11:00:00,55.854879874128564
2023-06-05 12:00:00,48.164392901480234
2023-06-05 13:00:00,51.59475756207814
2023-06-05 14:00:00,43.24172701200029
2023-06-05 15:00:00,39.30977372133529
2023-06-05 16:00:00,39.584178587986486
2023-06-05 17:00:00,36.02981657814586
2023-06-05 18:00:00,44.299076388010434
2023-06-05 19:00:00,29.76803292615468
2023-06-05 20:00:00,20.728627373706573
2023-06-05 21:00:00,13.209768427538188
2023-06-05 22:00:00,12.032130796170234
2023-06-05 23:00:00,17.004019539445093
2023-06-06 00:00:00,10.150638739180556
2023-06-06 01:00:00,9.473463427214295
2023-06-06 02:00:00,9.595190047931775
2023-06-06 03:00:00,9.988727654460783
2023-06-06 04:00:00,9.154436551002117
2023-06-06 05:00:00,12.313682805697796
2023-06-06 06:00:00,25.466577375459085
2023-06-06 07:00:00,30.677515507055716
2023-06-06 08:00:00,43.9527388490641
2023-06-06 09:00:00,35.22712816512593
2023-06-06 10:00:00,64.41957958274574
2023-06-06 11:00:00,52.17965946469492
