date,forecasted_values
2023-02-10 06:00:00,12.807987079010172
2023-02-10 07:00:00,18.284629472446156
2023-02-10 08:00:00,26.058338724925314
2023-02-10 09:00:00,32.68355267537665
2023-02-10 10:00:00,35.33579256644273
2023-02-10 11:00:00,35.268371075417
2023-02-10 12:00:00,35.06103467832996
2023-02-10 13:00:00,34.873464742650675
2023-02-10 14:00:00,33.10613864601338
2023-02-10 15:00:00,29.653292228721337
2023-02-10 16:00:00,26.51655440647531
2023-02-10 17:00:00,24.96219792250149
2023-02-10 18:00:00,23.868557363802267
2023-02-10 19:00:00,21.071501786330604
2023-02-10 20:00:00,16.3487307912373
2023-02-10 21:00:00,11.756414213214159
2023-02-10 22:00:00,8.786085656565138
2023-02-10 23:00:00,7.329032866831038
2023-02-11 00:00:00,6.682696138291293
2023-02-11 01:00:00,6.32458829833234
2023-02-11 02:00:00,6.077583245958947
2023-02-11 03:00:00,5.964775027412603
2023-02-11 04:00:00,6.157096144090955
2023-02-11 05:00:00,7.13298728164836
2023-02-11 06:00:00,9.793307373713038
2023-02-11 07:00:00,15.140743421974564
2023-02-11 08:00:00,22.778894257787528
2023-02-11 09:00:00,29.59195736863036
2023-02-11 10:00:00,32.724694295272506
2023-02-11 11:00:00,33.191112108374696
2023-02-11 12:00:00,33.41516245985056
2023-02-11 13:00:00,33.57004525135341
2023-02-11 14:00:00,32.10879435858236
2023-02-11 15:00:00,28.92177843395234
2023-02-11 16:00:00,25.98086569700527
2023-02-11 17:00:00,24.555262669351638
2023-02-11 18:00:00,23.556033617309534
2023-02-11 19:00:00,20.844911926253307
2023-02-11 20:00:00,16.199017286214602
2023-02-11 21:00:00,11.662753949624026
2023-02-11 22:00:00,8.725852776470491
2023-02-11 23:00:00,7.287120169258126
2023-02-12 00:00:00,6.651610052244948
2023-02-12 01:00:00,6.3009093866301065
2023-02-12 02:00:00,6.059349428066452
2023-02-12 03:00:00,5.950520759901285
2023-02-12 04:00:00,6.145542591153623
2023-02-12 05:00:00,7.122815088680658
2023-02-12 06:00:00,9.783191529677532
2023-02-12 07:00:00,15.129789946684914
2023-02-12 08:00:00,22.76726368053542
2023-02-12 09:00:00,29.58084196437022
2023-02-12 10:00:00,32.7152300498083
2023-02-12 11:00:00,33.18353836933013
2023-02-12 12:00:00,33.40913380718539
2023-02-12 13:00:00,33.565253728387056
2023-02-12 14:00:00,32.10511794418795
2023-02-12 15:00:00,28.919076480938354
2023-02-12 16:00:00,25.978883760368348
2023-02-12 17:00:00,24.553754941255765
2023-02-12 18:00:00,23.554874324094218
2023-02-12 19:00:00,20.844070684967
2023-02-12 20:00:00,16.198461133012525
2023-02-12 21:00:00,11.662405871813048
2023-02-12 22:00:00,8.725628837208529
2023-02-12 23:00:00,7.286964278266241
2023-02-13 00:00:00,6.651494385250814
2023-02-13 01:00:00,6.300821251784358
2023-02-13 02:00:00,6.059281542049426
2023-02-13 03:00:00,5.950467678387625
2023-02-13 04:00:00,6.145499558867369
2023-02-13 05:00:00,7.12277719524623
2023-02-13 06:00:00,9.783153840812497
2023-02-13 07:00:00,15.129749132485303
2023-02-13 08:00:00,22.76722034003482
2023-02-13 09:00:00,29.580800541611644
2023-02-13 10:00:00,32.71519477917434
2023-02-13 11:00:00,33.183510143472496
2023-02-13 12:00:00,33.40911133917882
2023-02-13 13:00:00,33.56523587076022
2023-02-13 14:00:00,32.10510424234324
2023-02-13 15:00:00,28.919066410794624
2023-02-13 16:00:00,25.9788763736707
2023-02-13 17:00:00,24.553749321908
2023-02-13 18:00:00,23.55487000335474
2023-02-13 19:00:00,20.844067549611793
2023-02-13 20:00:00,16.198459060192686
2023-02-13 21:00:00,11.662404574501888
2023-02-13 22:00:00,8.725628002569463
2023-02-13 23:00:00,7.286963697247479
2023-02-14 00:00:00,6.651493954149636
2023-02-14 01:00:00,6.300820923297544
2023-02-14 02:00:00,6.059281289031641
2023-02-14 03:00:00,5.950467480547494
2023-02-14 04:00:00,6.145499398481605
2023-02-14 05:00:00,7.122777054013406
2023-02-14 06:00:00,9.783153700342039
2023-02-14 07:00:00,15.129748980366303
2023-02-14 08:00:00,22.7672201785
2023-02-14 09:00:00,29.58080038722445
2023-02-14 10:00:00,32.71519464771678
2023-02-14 11:00:00,33.18351003827159
2023-02-14 12:00:00,33.40911125543808
2023-02-14 13:00:00,33.56523580420286
2023-02-14 14:00:00,32.10510419127494
2023-02-14 15:00:00,28.91906637326207
2023-02-14 16:00:00,25.978876346139682
2023-02-14 17:00:00,24.55374930096408
2023-02-14 18:00:00,23.554869987250857
2023-02-14 19:00:00,20.84406753792596
2023-02-14 20:00:00,16.198459052467054
2023-02-14 21:00:00,11.662404569666672
2023-02-14 22:00:00,8.725627999458663
2023-02-14 23:00:00,7.286963695081952
2023-02-15 00:00:00,6.651493952542875
2023-02-15 01:00:00,6.300820922073234
2023-02-15 02:00:00,6.059281288088606
2023-02-15 03:00:00,5.950467479810122
2023-02-15 04:00:00,6.145499397883823
2023-02-15 05:00:00,7.122777053487009
2023-02-15 06:00:00,9.783153699818492
2023-02-15 07:00:00,15.129748979799327
2023-02-15 08:00:00,22.76722017789795
2023-02-15 09:00:00,29.580800386649045
2023-02-15 10:00:00,32.71519464722683
2023-02-15 11:00:00,33.18351003787951
2023-02-15 12:00:00,33.409111255126
2023-02-15 13:00:00,33.56523580395482
2023-02-15 14:00:00,32.10510419108464
2023-02-15 15:00:00,28.919066373122227
2023-02-15 16:00:00,25.978876346037083
2023-02-15 17:00:00,24.55374930088603
2023-02-15 18:00:00,23.554869987190852
2023-02-15 19:00:00,20.844067537882424
2023-02-15 20:00:00,16.198459052438274
2023-02-15 21:00:00,11.662404569648649
2023-02-15 22:00:00,8.725627999447076
2023-02-15 23:00:00,7.286963695073873
2023-02-16 00:00:00,6.651493952536878
2023-02-16 01:00:00,6.3008209220686675
2023-02-16 02:00:00,6.059281288085091
2023-02-16 03:00:00,5.950467479807366
2023-02-16 04:00:00,6.145499397881588
2023-02-16 05:00:00,7.1227770534850325
2023-02-16 06:00:00,9.783153699816522
2023-02-16 07:00:00,15.129748979797213
2023-02-16 08:00:00,22.76722017789572
2023-02-16 09:00:00,29.580800386646906
2023-02-16 10:00:00,32.71519464722503
2023-02-16 11:00:00,33.18351003787808
2023-02-16 12:00:00,33.40911125512487
2023-02-16 13:00:00,33.565235803953925
2023-02-16 14:00:00,32.10510419108398
2023-02-16 15:00:00,28.919066373121733
2023-02-16 16:00:00,25.978876346036742
2023-02-16 17:00:00,24.553749300885766
2023-02-16 18:00:00,23.55486998719064
