params,mse,mae,mape
"{'units': 100, 'batch_size': 10, 'epochs': 100}",70.51820937281717,5.9291910473280725,0.3783145763154023
"{'units': 100, 'batch_size': 16, 'epochs': 100}",69.03460143554528,5.864684127482147,0.3649151400205268
"{'units': 100, 'batch_size': 20, 'epochs': 100}",68.42501841770456,5.928223183735841,0.39132991472264156
"{'units': 500, 'batch_size': 10, 'epochs': 100}",71.18173686150544,5.956330638865129,0.38164503191635035
"{'units': 500, 'batch_size': 16, 'epochs': 100}",70.68326707681445,5.950212708282554,0.3902817548797104
"{'units': 500, 'batch_size': 20, 'epochs': 100}",69.8572480512196,5.882226211511547,0.36702339315662386
"{'units': 1000, 'batch_size': 10, 'epochs': 100}",71.76129421922889,5.974223851066233,0.38302058825880686
"{'units': 1000, 'batch_size': 16, 'epochs': 100}",70.79877370330686,5.966098950071231,0.39601400601443826
"{'units': 1000, 'batch_size': 20, 'epochs': 100}",69.83975481690057,5.899134207785304,0.3821402527385812
