Forecaster,Importance
yhat_tbats,0.40990453912034697
yhat_prophet,0.25363470613998385
yhat_lstm,0.2318940944325984
hour,0.08433262057619695
cumulative_mse_yhat_lstm,0.00782147805291693
cumulative_mse_yhat_tbats,0.004764756516878623
cumulative_mse_yhat_prophet,0.0044097439745850765
day_of_week,0.002712307840909609
month,0.0005257533455835811
