date,yhat
2023-03-01 04:00:00,2.62312335239654
2023-03-01 05:00:00,4.0285408313405995
2023-03-01 06:00:00,8.118089262854122
2023-03-01 07:00:00,14.981954229933862
2023-03-01 08:00:00,23.6244998584241
2023-03-01 09:00:00,32.267664951021644
2023-03-01 10:00:00,38.9303336517665
2023-03-01 11:00:00,42.14873564963666
2023-03-01 12:00:00,41.6262477164308
2023-03-01 13:00:00,38.466855622226895
2023-03-01 14:00:00,34.6973629886983
2023-03-01 15:00:00,32.16816119867638
2023-03-01 16:00:00,31.43401711307266
2023-03-01 17:00:00,31.397965639188712
2023-03-01 18:00:00,30.073026749450776
2023-03-01 19:00:00,26.013038809203863
2023-03-01 20:00:00,19.412335131256988
2023-03-01 21:00:00,12.067062195523235
2023-03-01 22:00:00,6.22576786007631
2023-03-01 23:00:00,3.1821418130129864
2023-03-02 00:00:00,2.62078102506403
2023-03-02 01:00:00,3.1129149570683765
2023-03-02 02:00:00,3.296423683777956
2023-03-02 03:00:00,2.846972496517772
2023-03-02 04:00:00,2.6231233523460062
2023-03-02 05:00:00,4.028540831333789
2023-03-02 06:00:00,8.11808926298888
2023-03-02 07:00:00,14.981954230094843
2023-03-02 08:00:00,23.624499858627935
2023-03-02 09:00:00,32.26766495120256
2023-03-02 10:00:00,38.93033365186483
2023-03-02 11:00:00,42.14873564974653
2023-03-02 12:00:00,41.62624771633941
2023-03-02 13:00:00,38.46685562231445
2023-03-02 14:00:00,34.697362988830655
2023-03-02 15:00:00,32.168161198680075
2023-03-02 16:00:00,31.434017113127666
2023-03-02 17:00:00,31.397965639202198
2023-03-02 18:00:00,30.073026749551314
2023-03-02 19:00:00,26.013038809083604
2023-03-02 20:00:00,19.41233513154527
2023-03-02 21:00:00,12.067062195794602
2023-03-02 22:00:00,6.225767860253578
2023-03-02 23:00:00,3.1821418130159635
2023-03-03 00:00:00,2.620781025054619
2023-03-03 01:00:00,3.112914957048826
2023-03-03 02:00:00,3.2964236837893672
2023-03-03 03:00:00,2.846972496479026
2023-03-03 04:00:00,2.6231233523319943
2023-03-03 05:00:00,4.028540831527572
2023-03-03 06:00:00,8.1180892630656
2023-03-03 07:00:00,14.981954229781522
2023-03-03 08:00:00,23.62449985883177
2023-03-03 09:00:00,32.26766495138349
2023-03-03 10:00:00,38.93033365196315
2023-03-03 11:00:00,42.14873564973789
2023-03-03 12:00:00,41.62624771647365
2023-03-03 13:00:00,38.46685562220141
2023-03-03 14:00:00,34.69736298876066
2023-03-03 15:00:00,32.16816119868376
2023-03-03 16:00:00,31.434017113182676
2023-03-03 17:00:00,31.397965639046106
2023-03-03 18:00:00,30.073026749523674
2023-03-03 19:00:00,26.013038809081856
2023-03-03 20:00:00,19.412335131368007
2023-03-03 21:00:00,12.067062195630687
2023-03-03 22:00:00,6.225767860164751
2023-03-03 23:00:00,3.1821418130795394
2023-03-04 00:00:00,2.620781024889336
2023-03-04 01:00:00,3.112914957107172
2023-03-04 02:00:00,3.296423683796746
2023-03-04 03:00:00,2.846972496500772
2023-03-04 04:00:00,2.6231233522814605
2023-03-04 05:00:00,4.028540831424195
2023-03-04 06:00:00,8.118089262847988
2023-03-04 07:00:00,14.981954229823993
2023-03-04 08:00:00,23.62449985880997
2023-03-04 09:00:00,32.267664951071545
2023-03-04 10:00:00,38.93033365176323
2023-03-04 11:00:00,42.14873564972923
2023-03-04 12:00:00,41.6262477165571
2023-03-04 13:00:00,38.46685562235143
2023-03-04 14:00:00,34.69736298869066
2023-03-04 15:00:00,32.168161198568946
2023-03-04 16:00:00,31.43401711318602
2023-03-04 17:00:00,31.397965639090597
2023-03-04 18:00:00,30.07302674949603
2023-03-04 19:00:00,26.013038808961596
2023-03-04 20:00:00,19.412335131416377
2023-03-04 21:00:00,12.067062195466777
2023-03-04 22:00:00,6.225767860133963
2023-03-04 23:00:00,3.1821418130825165
2023-03-05 00:00:00,2.6207810249496895
2023-03-05 01:00:00,3.1129149571655077
2023-03-05 02:00:00,3.2964236838081646
2023-03-05 03:00:00,2.8469724965805376
2023-03-05 04:00:00,2.6231233522309267
2023-03-05 05:00:00,4.028540831417384
2023-03-05 06:00:00,8.118089262924709
2023-03-05 07:00:00,14.981954229984973
2023-03-05 08:00:00,23.624499858458314
2023-03-05 09:00:00,32.26766495125247
2023-03-05 10:00:00,38.93033365180351
2023-03-05 11:00:00,42.14873564967919
2023-03-05 12:00:00,41.6262477164657
2023-03-05 13:00:00,38.466855622238384
2023-03-05 14:00:00,34.697362988823016
2023-03-05 15:00:00,32.16816119863081
2023-03-05 16:00:00,31.434017113241026
2023-03-05 17:00:00,31.397965639104086
2023-03-05 18:00:00,30.073026749596572
2023-03-05 19:00:00,26.01303880917778
2023-03-05 20:00:00,19.41233513123911
2023-03-05 21:00:00,12.067062195738144
2023-03-05 22:00:00,6.225767860311231
2023-03-05 23:00:00,3.18214181308549
2023-03-06 00:00:00,2.620781025010043
2023-03-06 01:00:00,3.1129149571459642
2023-03-06 02:00:00,3.296423683761546
2023-03-06 03:00:00,2.8469724965417953
2023-03-06 04:00:00,2.6231233524060293
2023-03-06 05:00:00,4.028540831410577
2023-03-06 06:00:00,8.11808926300143
2023-03-06 07:00:00,14.981954230145956
2023-03-06 08:00:00,23.624499858662148
2023-03-06 09:00:00,32.2676649512328
2023-03-06 10:00:00,38.93033365190184
2023-03-06 11:00:00,42.14873564967054
2023-03-06 12:00:00,41.62624771637431
2023-03-06 13:00:00,38.46685562212535
2023-03-06 14:00:00,34.69736298881106
2023-03-06 15:00:00,32.16816119863451
2023-03-06 16:00:00,31.434017113070396
2023-03-06 17:00:00,31.397965639148577
2023-03-06 18:00:00,30.073026749568932
2023-03-06 19:00:00,26.013038809057523
2023-03-06 20:00:00,19.412335131527392
2023-03-06 21:00:00,12.06706219577482
2023-03-06 22:00:00,6.2257678602224065
2023-03-06 23:00:00,3.182141813149066
2023-03-07 00:00:00,2.6207810250006354
2023-03-07 01:00:00,3.1129149572043033
2023-03-07 02:00:00,3.296423683768925
2023-03-07 03:00:00,2.8469724965635415
2023-03-07 04:00:00,2.623123352392014
2023-03-07 05:00:00,4.02854083160436
2023-03-07 06:00:00,8.118089262783817
2023-03-07 07:00:00,14.981954229832635
2023-03-07 08:00:00,23.62449985886598
2023-03-07 09:00:00,32.26766495141372
2023-03-07 10:00:00,38.930333651701915
2023-03-07 11:00:00,42.1487356496619
2023-03-07 12:00:00,41.62624771650856
2023-03-07 13:00:00,38.46685562227536
2023-03-07 14:00:00,34.69736298874106
2023-03-07 15:00:00,32.168161198638195
2023-03-07 16:00:00,31.434017113125403
2023-03-07 17:00:00,31.39796563899248
2023-03-07 18:00:00,30.07302674954129
2023-03-07 19:00:00,26.013038809055775
2023-03-07 20:00:00,19.412335131350126
2023-03-07 21:00:00,12.067062195610907
2023-03-07 22:00:00,6.22576786013358
2023-03-07 23:00:00,3.182141813152036
2023-03-08 00:00:00,2.6207810248353525
2023-03-08 01:00:00,3.112914957262653
2023-03-08 02:00:00,3.2964236837803362
2023-03-08 03:00:00,2.8469724965247956
2023-03-08 04:00:00,2.62312335234148
2023-03-08 05:00:00,4.02854083150098
2023-03-08 06:00:00,8.118089262860538
2023-03-08 07:00:00,14.981954229875106
2023-03-08 08:00:00,23.624499858514326
2023-03-08 09:00:00,32.26766495110178
2023-03-08 10:00:00,38.93033365180024
2023-03-08 11:00:00,42.148735649611844
2023-03-08 12:00:00,41.626247716592005
2023-03-08 13:00:00,38.46685562216233
2023-03-08 14:00:00,34.69736298867107
2023-03-08 15:00:00,32.16816119870006
2023-03-08 16:00:00,31.434017113128746
2023-03-08 17:00:00,31.397965639036975
2023-03-08 18:00:00,30.073026749641834
2023-03-08 19:00:00,26.01303880927196
2023-03-08 20:00:00,19.41233513117286
