date,fitted_values
2023-03-01 07:00:00,19.83342
2023-03-01 08:00:00,20.172241
2023-03-01 09:00:00,25.056993
2023-03-01 10:00:00,18.358221
2023-03-01 11:00:00,24.814339
2023-03-01 12:00:00,30.17751
2023-03-01 13:00:00,22.620314
2023-03-01 14:00:00,32.063763
2023-03-01 15:00:00,29.065006
2023-03-01 16:00:00,15.916366
2023-03-01 17:00:00,13.949202
2023-03-01 18:00:00,34.7572
2023-03-01 19:00:00,32.075073
2023-03-01 20:00:00,24.863276
2023-03-01 21:00:00,17.78913
2023-03-01 22:00:00,12.840419
2023-03-01 23:00:00,1.4863951
2023-03-02 00:00:00,-0.47185192
2023-03-02 01:00:00,1.1039804
2023-03-02 02:00:00,1.9654975
2023-03-02 03:00:00,1.9782406
2023-03-02 04:00:00,1.9782406
2023-03-02 05:00:00,1.9782406
2023-03-02 06:00:00,3.9630492
2023-03-02 07:00:00,8.284365
2023-03-02 08:00:00,8.62354
2023-03-02 09:00:00,35.730648
2023-03-02 10:00:00,27.875065
2023-03-02 11:00:00,30.181208
2023-03-02 12:00:00,24.806194
2023-03-02 13:00:00,27.587103
2023-03-02 14:00:00,36.383835
2023-03-02 15:00:00,29.463865
2023-03-02 16:00:00,26.578382
2023-03-02 17:00:00,31.175177
2023-03-02 18:00:00,27.247124
2023-03-02 19:00:00,17.923084
2023-03-02 20:00:00,17.363844
2023-03-02 21:00:00,6.1674404
2023-03-02 22:00:00,4.1470146
2023-03-02 23:00:00,2.6829832
2023-03-03 00:00:00,3.289529
2023-03-03 01:00:00,3.9177988
2023-03-03 02:00:00,3.9550679
2023-03-03 03:00:00,3.9550679
2023-03-03 04:00:00,3.9550679
2023-03-03 05:00:00,10.661732
2023-03-03 06:00:00,12.59059
2023-03-03 07:00:00,8.299184
2023-03-03 08:00:00,19.311083
2023-03-03 09:00:00,30.522623
2023-03-03 10:00:00,35.614162
2023-03-03 11:00:00,27.236748
2023-03-03 12:00:00,31.065056
2023-03-03 13:00:00,18.586267
2023-03-03 14:00:00,12.786387
2023-03-03 15:00:00,28.308247
2023-03-03 16:00:00,24.411907
2023-03-03 17:00:00,25.065378
2023-03-03 18:00:00,32.38019
2023-03-03 19:00:00,29.148607
2023-03-03 20:00:00,26.89074
2023-03-03 21:00:00,10.537078
2023-03-03 22:00:00,11.714234
2023-03-03 23:00:00,7.7144523
2023-03-04 00:00:00,0.72225857
2023-03-04 01:00:00,0.23996319
2023-03-04 02:00:00,1.8078167
2023-03-04 03:00:00,2.1250257
2023-03-04 04:00:00,2.1250257
2023-03-04 05:00:00,2.1250257
2023-03-04 06:00:00,2.1250257
2023-03-04 07:00:00,3.257203
2023-03-04 08:00:00,10.745445
2023-03-04 09:00:00,21.029366
2023-03-04 10:00:00,39.404186
2023-03-04 11:00:00,35.462753
2023-03-04 12:00:00,29.847294
2023-03-04 13:00:00,29.771713
2023-03-04 14:00:00,35.459576
2023-03-04 15:00:00,41.751976
2023-03-04 16:00:00,39.01476
2023-03-04 17:00:00,38.931705
2023-03-04 18:00:00,42.20482
2023-03-04 19:00:00,44.96062
2023-03-04 20:00:00,38.369904
2023-03-04 21:00:00,28.130287
2023-03-04 22:00:00,18.582405
2023-03-04 23:00:00,4.6583014
2023-03-05 00:00:00,4.5240326
2023-03-05 01:00:00,2.082804
2023-03-05 02:00:00,0.69727856
2023-03-05 03:00:00,1.4464355
2023-03-05 04:00:00,1.9308997
2023-03-05 05:00:00,1.9309009
2023-03-05 06:00:00,1.9309009
2023-03-05 07:00:00,1.9308997
2023-03-05 08:00:00,6.8132954
2023-03-05 09:00:00,21.67955
2023-03-05 10:00:00,23.023678
2023-03-05 11:00:00,37.137238
2023-03-05 12:00:00,35.44764
2023-03-05 13:00:00,31.095526
2023-03-05 14:00:00,36.573578
2023-03-05 15:00:00,18.65585
2023-03-05 16:00:00,38.074276
2023-03-05 17:00:00,46.09334
2023-03-05 18:00:00,32.871426
2023-03-05 19:00:00,19.654911
2023-03-05 20:00:00,24.193602
2023-03-05 21:00:00,8.071605
2023-03-05 22:00:00,-0.90107214
2023-03-05 23:00:00,3.9999454
2023-03-06 00:00:00,6.191513
2023-03-06 01:00:00,0.5867369
2023-03-06 02:00:00,1.0871438
2023-03-06 03:00:00,2.9221418
2023-03-06 04:00:00,2.7759147
2023-03-06 05:00:00,2.59305
2023-03-06 06:00:00,2.59305
2023-03-06 07:00:00,3.871323
2023-03-06 08:00:00,19.532785
2023-03-06 09:00:00,28.779661
2023-03-06 10:00:00,27.403952
2023-03-06 11:00:00,32.003513
2023-03-06 12:00:00,17.113266
2023-03-06 13:00:00,20.46721
2023-03-06 14:00:00,19.967571
2023-03-06 15:00:00,24.22126
2023-03-06 16:00:00,33.08768
2023-03-06 17:00:00,21.986912
2023-03-06 18:00:00,10.280751
2023-03-06 19:00:00,8.355206
2023-03-06 20:00:00,25.228258
2023-03-06 21:00:00,18.432453
2023-03-06 22:00:00,1.5056106
2023-03-06 23:00:00,-0.06233725
2023-03-07 00:00:00,2.1397588
2023-03-07 01:00:00,3.6635835
2023-03-07 02:00:00,3.4775894
2023-03-07 03:00:00,3.3306491
2023-03-07 04:00:00,3.3306491
2023-03-07 05:00:00,3.3306491
2023-03-07 06:00:00,9.960997
2023-03-07 07:00:00,12.986995
2023-03-07 08:00:00,22.58626
2023-03-07 09:00:00,14.426179
2023-03-07 10:00:00,23.727438
2023-03-07 11:00:00,12.828404
2023-03-07 12:00:00,31.26105
2023-03-07 13:00:00,29.885971
2023-03-07 14:00:00,34.98918
2023-03-07 15:00:00,26.481644
2023-03-07 16:00:00,29.204237
2023-03-07 17:00:00,20.996853
2023-03-07 18:00:00,26.05304
2023-03-07 19:00:00,31.790943
2023-03-07 20:00:00,35.170486
2023-03-07 21:00:00,28.7347
2023-03-07 22:00:00,24.911232
