params,mse,mae,mape
"{'units': 100, 'batch_size': 10, 'epochs': 100}",87.12532521673167,6.8506972779091,0.6032610189139452
"{'units': 100, 'batch_size': 16, 'epochs': 100}",85.6446702605615,6.91242526802939,0.681496464278926
"{'units': 100, 'batch_size': 20, 'epochs': 100}",85.96056761072992,6.932913464880255,0.6853221156669297
"{'units': 500, 'batch_size': 10, 'epochs': 100}",86.47249426167737,6.873241644126359,0.6312066729071015
"{'units': 500, 'batch_size': 16, 'epochs': 100}",84.99355975255475,6.819523917755036,0.6330169850513064
"{'units': 500, 'batch_size': 20, 'epochs': 100}",85.38527438583728,6.838628189240363,0.634943422243029
"{'units': 1000, 'batch_size': 10, 'epochs': 100}",86.45085340217115,6.8434767739380336,0.6184290828839645
"{'units': 1000, 'batch_size': 16, 'epochs': 100}",84.92821224915171,6.84528459700323,0.6497466790112151
"{'units': 1000, 'batch_size': 20, 'epochs': 100}",85.11172567540476,6.85172085302839,0.6508760764733666
