params,mse,mae,mape
"{'units': 100, 'batch_size': 10, 'epochs': 100}",61.42934065497448,5.446002798495703,0.6053584249886702
"{'units': 100, 'batch_size': 16, 'epochs': 100}",60.88984739466287,5.390069731743707,0.5832026196427283
"{'units': 100, 'batch_size': 20, 'epochs': 100}",60.09679659426837,5.408197112556337,0.6388878118225637
"{'units': 500, 'batch_size': 10, 'epochs': 100}",61.218650077768544,5.424540620990959,0.5919852343606062
"{'units': 500, 'batch_size': 16, 'epochs': 100}",61.44260870073436,5.4595824831607835,0.6330225529591602
"{'units': 500, 'batch_size': 20, 'epochs': 100}",61.022469825886844,5.408156279136722,0.5994970793213805
"{'units': 1000, 'batch_size': 10, 'epochs': 100}",61.088181844684286,5.426518696484396,0.5985060464459074
"{'units': 1000, 'batch_size': 16, 'epochs': 100}",61.11960369937357,5.424876241171967,0.6065965208093907
"{'units': 1000, 'batch_size': 20, 'epochs': 100}",61.57538256618797,5.515272305798858,0.6826256311074451
