date,fitted_values
2023-03-01 07:00:00,21.352686
2023-03-01 08:00:00,21.56319
2023-03-01 09:00:00,25.797232
2023-03-01 10:00:00,19.283886
2023-03-01 11:00:00,24.956774
2023-03-01 12:00:00,30.867348
2023-03-01 13:00:00,23.45575
2023-03-01 14:00:00,32.06907
2023-03-01 15:00:00,29.881018
2023-03-01 16:00:00,16.396814
2023-03-01 17:00:00,13.539687
2023-03-01 18:00:00,34.79179
2023-03-01 19:00:00,33.514973
2023-03-01 20:00:00,25.496946
2023-03-01 21:00:00,17.838501
2023-03-01 22:00:00,12.760835
2023-03-01 23:00:00,1.9051244
2023-03-02 00:00:00,-0.044434626
2023-03-02 01:00:00,2.325198
2023-03-02 02:00:00,3.395184
2023-03-02 03:00:00,3.4106402
2023-03-02 04:00:00,3.4106402
2023-03-02 05:00:00,3.4106402
2023-03-02 06:00:00,5.3677654
2023-03-02 07:00:00,9.735988
2023-03-02 08:00:00,10.1332855
2023-03-02 09:00:00,36.655228
2023-03-02 10:00:00,29.743826
2023-03-02 11:00:00,30.508663
2023-03-02 12:00:00,25.484417
2023-03-02 13:00:00,27.719597
2023-03-02 14:00:00,36.8168
2023-03-02 15:00:00,30.459415
2023-03-02 16:00:00,26.756386
2023-03-02 17:00:00,31.218885
2023-03-02 18:00:00,27.850399
2023-03-02 19:00:00,18.236628
2023-03-02 20:00:00,17.147758
2023-03-02 21:00:00,6.657715
2023-03-02 22:00:00,4.3849764
2023-03-02 23:00:00,3.7045317
2023-03-03 00:00:00,4.4721966
2023-03-03 01:00:00,5.2731886
2023-03-03 02:00:00,5.319878
2023-03-03 03:00:00,5.319878
2023-03-03 04:00:00,5.319878
2023-03-03 05:00:00,11.928381
2023-03-03 06:00:00,14.134233
2023-03-03 07:00:00,9.493292
2023-03-03 08:00:00,20.064154
2023-03-03 09:00:00,31.781868
2023-03-03 10:00:00,36.669384
2023-03-03 11:00:00,28.276737
2023-03-03 12:00:00,31.128006
2023-03-03 13:00:00,19.129272
2023-03-03 14:00:00,12.53739
2023-03-03 15:00:00,28.137468
2023-03-03 16:00:00,25.635185
2023-03-03 17:00:00,25.445839
2023-03-03 18:00:00,32.799744
2023-03-03 19:00:00,29.996038
2023-03-03 20:00:00,27.252333
2023-03-03 21:00:00,10.871954
2023-03-03 22:00:00,11.146368
2023-03-03 23:00:00,8.427851
2023-03-04 00:00:00,1.6453307
2023-03-04 01:00:00,1.1088897
2023-03-04 02:00:00,3.164686
2023-03-04 03:00:00,3.553282
2023-03-04 04:00:00,3.553282
2023-03-04 05:00:00,3.553282
2023-03-04 06:00:00,3.553282
2023-03-04 07:00:00,4.6695924
2023-03-04 08:00:00,12.11629
2023-03-04 09:00:00,22.540932
2023-03-04 10:00:00,40.605927
2023-03-04 11:00:00,36.958065
2023-03-04 12:00:00,30.591656
2023-03-04 13:00:00,29.883265
2023-03-04 14:00:00,35.706512
2023-03-04 15:00:00,42.50219
2023-03-04 16:00:00,40.007313
2023-03-04 17:00:00,39.400536
2023-03-04 18:00:00,42.619076
2023-03-04 19:00:00,45.639732
2023-03-04 20:00:00,39.183308
2023-03-04 21:00:00,28.337717
2023-03-04 22:00:00,18.228678
2023-03-04 23:00:00,4.413433
2023-03-05 00:00:00,4.3614526
2023-03-05 01:00:00,3.2609124
2023-03-05 02:00:00,1.8748912
2023-03-05 03:00:00,2.770219
2023-03-05 04:00:00,3.3646083
2023-03-05 05:00:00,3.364608
2023-03-05 06:00:00,3.364608
2023-03-05 07:00:00,3.3646083
2023-03-05 08:00:00,8.1791935
2023-03-05 09:00:00,23.117456
2023-03-05 10:00:00,24.618473
2023-03-05 11:00:00,37.81988
2023-03-05 12:00:00,36.783787
2023-03-05 13:00:00,31.822527
2023-03-05 14:00:00,36.734116
2023-03-05 15:00:00,19.415146
2023-03-05 16:00:00,37.2171
2023-03-05 17:00:00,47.217533
2023-03-05 18:00:00,34.285515
2023-03-05 19:00:00,19.572914
2023-03-05 20:00:00,23.339096
2023-03-05 21:00:00,8.630427
2023-03-05 22:00:00,-0.90600765
2023-03-05 23:00:00,4.469525
2023-03-06 00:00:00,7.789226
2023-03-06 01:00:00,1.949713
2023-03-06 02:00:00,2.2385218
2023-03-06 03:00:00,4.3820086
2023-03-06 04:00:00,4.2299685
2023-03-06 05:00:00,4.007155
2023-03-06 06:00:00,4.007155
2023-03-06 07:00:00,5.267248
2023-03-06 08:00:00,20.790545
2023-03-06 09:00:00,30.468653
2023-03-06 10:00:00,28.458843
2023-03-06 11:00:00,32.656693
2023-03-06 12:00:00,17.98825
2023-03-06 13:00:00,20.010508
2023-03-06 14:00:00,20.37148
2023-03-06 15:00:00,24.680307
2023-03-06 16:00:00,33.710743
2023-03-06 17:00:00,23.015194
2023-03-06 18:00:00,10.299483
2023-03-06 19:00:00,8.07073
2023-03-06 20:00:00,25.640865
2023-03-06 21:00:00,19.944666
2023-03-06 22:00:00,2.0271761
2023-03-06 23:00:00,-0.0084621655
2023-03-07 00:00:00,3.3101494
2023-03-07 01:00:00,5.107129
2023-03-07 02:00:00,4.9007816
2023-03-07 03:00:00,4.7195506
2023-03-07 04:00:00,4.7195506
2023-03-07 05:00:00,4.7195506
2023-03-07 06:00:00,11.254455
2023-03-07 07:00:00,14.548797
2023-03-07 08:00:00,23.644106
