date,fitted_values
2022-12-01 09:00:00,29.288673
2022-12-01 10:00:00,33.47063
2022-12-01 11:00:00,40.683872
2022-12-01 12:00:00,34.22916
2022-12-01 13:00:00,32.26833
2022-12-01 14:00:00,32.809326
2022-12-01 15:00:00,27.98768
2022-12-01 16:00:00,19.230639
2022-12-01 17:00:00,18.49711
2022-12-01 18:00:00,24.614733
2022-12-01 19:00:00,28.414585
2022-12-01 20:00:00,19.048723
2022-12-01 21:00:00,10.131709
2022-12-01 22:00:00,12.282296
2022-12-01 23:00:00,3.8126907
2022-12-02 00:00:00,0.85393727
2022-12-02 01:00:00,2.7206151
2022-12-02 02:00:00,3.1822777
2022-12-02 03:00:00,3.1822777
2022-12-02 04:00:00,3.1822777
2022-12-02 05:00:00,3.1822777
2022-12-02 06:00:00,3.1822777
2022-12-02 07:00:00,7.8079987
2022-12-02 08:00:00,31.334166
2022-12-02 09:00:00,21.100285
2022-12-02 10:00:00,29.770864
2022-12-02 11:00:00,27.24423
2022-12-02 12:00:00,17.187618
2022-12-02 13:00:00,28.699755
2022-12-02 14:00:00,33.277615
2022-12-02 15:00:00,30.084272
2022-12-02 16:00:00,34.63169
2022-12-02 17:00:00,28.763422
2022-12-02 18:00:00,20.655523
2022-12-02 19:00:00,31.808275
2022-12-02 20:00:00,17.789516
2022-12-02 21:00:00,9.90479
2022-12-02 22:00:00,10.132594
2022-12-02 23:00:00,15.879313
2022-12-03 00:00:00,11.208134
2022-12-03 01:00:00,16.111403
2022-12-03 02:00:00,4.832993
2022-12-03 03:00:00,2.9469335
2022-12-03 04:00:00,4.3247385
2022-12-03 05:00:00,4.6806774
2022-12-03 06:00:00,4.6806774
2022-12-03 07:00:00,4.6806774
2022-12-03 08:00:00,6.4207954
2022-12-03 09:00:00,20.630516
2022-12-03 10:00:00,30.888662
2022-12-03 11:00:00,23.098066
2022-12-03 12:00:00,34.465088
2022-12-03 13:00:00,41.36644
2022-12-03 14:00:00,40.72156
2022-12-03 15:00:00,37.099167
2022-12-03 16:00:00,28.558874
2022-12-03 17:00:00,19.218994
2022-12-03 18:00:00,25.428282
2022-12-03 19:00:00,35.878674
2022-12-03 20:00:00,25.665806
2022-12-03 21:00:00,24.329662
2022-12-03 22:00:00,19.285677
2022-12-03 23:00:00,3.9235368
2022-12-04 00:00:00,4.9642105
2022-12-04 01:00:00,5.1717067
2022-12-04 02:00:00,5.415659
2022-12-04 03:00:00,4.5498257
2022-12-04 04:00:00,3.717423
2022-12-04 05:00:00,4.1214404
2022-12-04 06:00:00,4.2404633
2022-12-04 07:00:00,4.2404633
2022-12-04 08:00:00,5.7339497
2022-12-04 09:00:00,22.779133
2022-12-04 10:00:00,19.799458
2022-12-04 11:00:00,27.996857
2022-12-04 12:00:00,27.709148
2022-12-04 13:00:00,32.151283
2022-12-04 14:00:00,34.481876
2022-12-04 15:00:00,30.328299
2022-12-04 16:00:00,33.44266
2022-12-04 17:00:00,20.058317
2022-12-04 18:00:00,11.163565
2022-12-04 19:00:00,23.637701
2022-12-04 20:00:00,16.265318
2022-12-04 21:00:00,5.1672554
2022-12-04 22:00:00,0.0666657
2022-12-04 23:00:00,1.4387121
2022-12-05 00:00:00,2.3058896
2022-12-05 01:00:00,4.651163
2022-12-05 02:00:00,1.829646
2022-12-05 03:00:00,2.1627805
2022-12-05 04:00:00,2.425759
2022-12-05 05:00:00,2.425759
2022-12-05 06:00:00,2.425759
2022-12-05 07:00:00,11.88212
2022-12-05 08:00:00,18.162083
2022-12-05 09:00:00,18.06722
2022-12-05 10:00:00,42.86626
2022-12-05 11:00:00,34.285355
2022-12-05 12:00:00,21.735662
2022-12-05 13:00:00,25.017263
2022-12-05 14:00:00,22.301897
2022-12-05 15:00:00,23.250498
2022-12-05 16:00:00,19.896387
2022-12-05 17:00:00,17.348186
2022-12-05 18:00:00,25.423914
2022-12-05 19:00:00,33.875446
2022-12-05 20:00:00,24.045603
2022-12-05 21:00:00,17.931288
2022-12-05 22:00:00,4.488464
2022-12-05 23:00:00,0.57146
2022-12-06 00:00:00,1.36822
2022-12-06 01:00:00,2.2195766
2022-12-06 02:00:00,2.3393922
2022-12-06 03:00:00,2.3393922
2022-12-06 04:00:00,2.3393922
2022-12-06 05:00:00,5.8143525
2022-12-06 06:00:00,10.883349
2022-12-06 07:00:00,5.7630544
2022-12-06 08:00:00,22.814884
2022-12-06 09:00:00,40.365574
2022-12-06 10:00:00,36.914337
2022-12-06 11:00:00,32.86743
