date,load
2022-12-01 06:00:00,0.6763095238095238
2022-12-01 07:00:00,9.749527482103954
2022-12-01 08:00:00,33.68207020438744
2022-12-01 09:00:00,54.78399088224901
2022-12-01 10:00:00,73.8903898640033
2022-12-01 11:00:00,70.57668412859108
2022-12-01 12:00:00,67.80019032179685
2022-12-01 13:00:00,66.78992237498761
2022-12-01 14:00:00,57.03978140885864
2022-12-01 15:00:00,40.4508275074106
2022-12-01 16:00:00,27.54802379199418
2022-12-01 17:00:00,28.20123166458913
2022-12-01 18:00:00,32.70566597579415
2022-12-01 19:00:00,24.22257320346348
2022-12-01 20:00:00,11.982304341859914
2022-12-01 21:00:00,16.27500689031291
2022-12-01 22:00:00,10.213497371835865
2022-12-01 23:00:00,6.8173994994954406
2022-12-02 00:00:00,6.8173994994954406
2022-12-02 01:00:00,6.8173994994954406
2022-12-02 02:00:00,6.8173994994954406
2022-12-02 03:00:00,6.8173994994954406
2022-12-02 04:00:00,6.8173994994954406
2022-12-02 05:00:00,6.8173994994954406
2022-12-02 06:00:00,9.803225852771794
2022-12-02 07:00:00,28.688798780535002
2022-12-02 08:00:00,25.072584229062382
2022-12-02 09:00:00,31.789992790255642
2022-12-02 10:00:00,32.009990615454726
2022-12-02 11:00:00,21.280311318527033
2022-12-02 12:00:00,33.72121975648396
2022-12-02 13:00:00,42.44167181650746
2022-12-02 14:00:00,41.16098806093596
2022-12-02 15:00:00,40.32560140807202
2022-12-02 16:00:00,40.45713784303842
2022-12-02 17:00:00,29.504330658082054
2022-12-02 18:00:00,39.41702912540908
2022-12-02 19:00:00,26.12305588791163
2022-12-02 20:00:00,13.856932990669852
2022-12-02 21:00:00,12.812947822002297
2022-12-02 22:00:00,17.181378478348048
2022-12-02 23:00:00,14.415528212261934
2022-12-03 00:00:00,16.477074052742207
2022-12-03 01:00:00,5.9541255206139585
2022-12-03 02:00:00,2.987010135998573
2022-12-03 03:00:00,2.987010135998573
2022-12-03 04:00:00,2.987010135998573
2022-12-03 05:00:00,2.987010135998573
