date,load
2023-06-01 00:00:00,0.14895985401459855
2023-06-01 01:00:00,0.9930656934306569
2023-06-01 02:00:00,0.9930656934306569
2023-06-01 03:00:00,0.9930656934306569
2023-06-01 04:00:00,0.9930656934306569
2023-06-01 05:00:00,3.0407835357543083
2023-06-01 06:00:00,14.967970634375881
2023-06-01 07:00:00,20.762085803843554
2023-06-01 08:00:00,32.284861455760336
2023-06-01 09:00:00,37.51315807284636
2023-06-01 10:00:00,21.734523127862026
2023-06-01 11:00:00,22.023332986131052
2023-06-01 12:00:00,30.305748871450856
2023-06-01 13:00:00,32.48782499943905
2023-06-01 14:00:00,33.732599133599294
2023-06-01 15:00:00,30.693602120308068
2023-06-01 16:00:00,36.17865693231713
2023-06-01 17:00:00,24.01473322015626
2023-06-01 18:00:00,38.56575345091814
2023-06-01 19:00:00,46.12062211966625
2023-06-01 20:00:00,28.48203818650422
2023-06-01 21:00:00,18.422390246601918
2023-06-01 22:00:00,10.203239722738017
2023-06-01 23:00:00,5.703273714781161
2023-06-02 00:00:00,4.789595748679465
2023-06-02 01:00:00,4.789595748679465
2023-06-02 02:00:00,4.789595748679465
2023-06-02 03:00:00,4.789595748679465
2023-06-02 04:00:00,4.789595748679465
2023-06-02 05:00:00,6.950485992581904
2023-06-02 06:00:00,13.085211662412494
2023-06-02 07:00:00,8.577501571267572
2023-06-02 08:00:00,17.421301827628774
2023-06-02 09:00:00,47.46589836412876
2023-06-02 10:00:00,39.841450459949876
2023-06-02 11:00:00,35.11762771372752
2023-06-02 12:00:00,37.26270951769107
2023-06-02 13:00:00,37.62503664535583
2023-06-02 14:00:00,44.19345422262768
2023-06-02 15:00:00,42.02961251581445
2023-06-02 16:00:00,37.25567409845146
2023-06-02 17:00:00,39.85216523155498
2023-06-02 18:00:00,42.699272409210955
2023-06-02 19:00:00,54.04099377225454
2023-06-02 20:00:00,48.365898059782374
2023-06-02 21:00:00,27.498345191687605
2023-06-02 22:00:00,13.775874602226619
2023-06-02 23:00:00,4.71059115404371
2023-06-03 00:00:00,5.195713105263223
2023-06-03 01:00:00,5.542228784705731
2023-06-03 02:00:00,5.542228784705731
2023-06-03 03:00:00,5.542228784705731
2023-06-03 04:00:00,2.065737556635556
2023-06-03 05:00:00,2.065737556635556
2023-06-03 06:00:00,7.288689123682138
2023-06-03 07:00:00,24.252831864716
2023-06-03 08:00:00,36.32543299973655
2023-06-03 09:00:00,38.21226860678377
2023-06-03 10:00:00,44.18435149445764
2023-06-03 11:00:00,40.14759530444474
2023-06-03 12:00:00,44.36811247438256
2023-06-03 13:00:00,27.492007165988223
2023-06-03 14:00:00,29.035328638880646
2023-06-03 15:00:00,44.15538643695781
2023-06-03 16:00:00,29.042925198370412
2023-06-03 17:00:00,25.92044439351777
2023-06-03 18:00:00,34.24384711190656
2023-06-03 19:00:00,43.22188509845907
2023-06-03 20:00:00,39.539538015029336
2023-06-03 21:00:00,26.729111725742726
2023-06-03 22:00:00,7.733511876698097
2023-06-03 23:00:00,5.684757365419903
2023-06-04 00:00:00,5.684757365419903
2023-06-04 01:00:00,5.684757365419903
2023-06-04 02:00:00,5.684757365419903
2023-06-04 03:00:00,5.684757365419903
2023-06-04 04:00:00,5.684757365419903
