date,load
2023-06-01 00:00:00,0.15520697080291976
2023-06-01 01:00:00,1.0347131386861317
2023-06-01 02:00:00,1.0347131386861317
2023-06-01 03:00:00,1.0347131386861317
2023-06-01 04:00:00,1.0347131386861317
2023-06-01 05:00:00,3.082430981009783
2023-06-01 06:00:00,15.009618079631357
2023-06-01 07:00:00,20.80373324909903
2023-06-01 08:00:00,27.93145584188985
2023-06-01 09:00:00,32.6707191060965
2023-06-01 10:00:00,16.851130839944283
2023-06-01 11:00:00,17.139940698213316
2023-06-01 12:00:00,22.48833208022186
2023-06-01 13:00:00,22.660412559356043
2023-06-01 14:00:00,26.314005605217723
2023-06-01 15:00:00,26.723376523913263
2023-06-01 16:00:00,30.359872203645182
2023-06-01 17:00:00,13.425785809011312
2023-06-01 18:00:00,28.067033043605658
2023-06-01 19:00:00,35.839917834347496
2023-06-01 20:00:00,21.61052997014789
2023-06-01 21:00:00,11.147791919291834
2023-06-01 22:00:00,6.522423890943204
2023-06-01 23:00:00,3.3249206867246657
2023-06-02 00:00:00,2.411242720622971
2023-06-02 01:00:00,2.411242720622971
2023-06-02 02:00:00,2.411242720622971
2023-06-02 03:00:00,2.411242720622971
2023-06-02 04:00:00,2.411242720622971
2023-06-02 05:00:00,4.5721329645254105
2023-06-02 06:00:00,10.706858634356001
2023-06-02 07:00:00,7.4984705791214665
2023-06-02 08:00:00,16.11454666972624
2023-06-02 09:00:00,37.39841039581227
2023-06-02 10:00:00,27.102294133694585
2023-06-02 11:00:00,21.377254401516744
2023-06-02 12:00:00,30.2361823142669
2023-06-02 13:00:00,27.825667148486698
2023-06-02 14:00:00,33.909291254953196
2023-06-02 15:00:00,32.68111969143764
2023-06-02 16:00:00,25.098611288726026
2023-06-02 17:00:00,28.18880253264032
2023-06-02 18:00:00,37.39538529847997
2023-06-02 19:00:00,48.122091554865506
2023-06-02 20:00:00,41.961539573296584
2023-06-02 21:00:00,24.94481441354156
2023-06-02 22:00:00,10.214541939377956
2023-06-02 23:00:00,1.4762101939814243
2023-06-03 00:00:00,1.9969937305667902
2023-06-03 01:00:00,2.3689819709849087
2023-06-03 02:00:00,2.3689819709849087
2023-06-03 03:00:00,2.3689819709849087
2023-06-03 04:00:00,1.2189223218621024
2023-06-03 05:00:00,1.2189223218621024
2023-06-03 06:00:00,6.441873888908684
2023-06-03 07:00:00,23.50842035265641
2023-06-03 08:00:00,33.664119170897344
2023-06-03 09:00:00,32.128658747766515
2023-06-03 10:00:00,37.003340550958235
2023-06-03 11:00:00,28.438279793981835
2023-06-03 12:00:00,32.69054348565878
2023-06-03 13:00:00,16.54090490408425
2023-06-03 14:00:00,22.73574430322989
2023-06-03 15:00:00,41.15255792935344
2023-06-03 16:00:00,28.34519938368906
2023-06-03 17:00:00,18.94246217744427
2023-06-03 18:00:00,24.68846256816189
2023-06-03 19:00:00,33.93772031942028
2023-06-03 20:00:00,30.04944711834348
2023-06-03 21:00:00,17.143591652586284
2023-06-03 22:00:00,2.282495303541657
2023-06-03 23:00:00,0.7798072922634619
2023-06-04 00:00:00,0.7798072922634619
2023-06-04 01:00:00,0.7798072922634619
2023-06-04 02:00:00,0.7798072922634619
2023-06-04 03:00:00,0.7798072922634619
2023-06-04 04:00:00,0.7798072922634619
2023-06-04 05:00:00,0.7798072922634619
2023-06-04 06:00:00,6.653807292263463
2023-06-04 07:00:00,2.3659541085073217
2023-06-04 08:00:00,8.723995913587896
2023-06-04 09:00:00,13.353157870403766
2023-06-04 10:00:00,17.56253684914464
2023-06-04 11:00:00,13.198539268460053
2023-06-04 12:00:00,13.838773562790788
2023-06-04 13:00:00,30.732467326012426
2023-06-04 14:00:00,34.04047074885633
2023-06-04 15:00:00,27.792191690941223
2023-06-04 16:00:00,9.787228609486974
2023-06-04 17:00:00,19.027816737027333
2023-06-04 18:00:00,27.416947531413246
2023-06-04 19:00:00,20.01400114583507
2023-06-04 20:00:00,6.580982499245841
2023-06-04 21:00:00,2.4818542958692786
2023-06-04 22:00:00,1.9966002209781977
2023-06-04 23:00:00,2.325722086867411
2023-06-05 00:00:00,2.325722086867411
2023-06-05 01:00:00,2.325722086867411
2023-06-05 02:00:00,2.325722086867411
2023-06-05 03:00:00,2.325722086867411
2023-06-05 04:00:00,2.325722086867411
2023-06-05 05:00:00,2.6760074303788612
2023-06-05 06:00:00,17.364249553333575
2023-06-05 07:00:00,10.40377847194204
2023-06-05 08:00:00,10.530367333830949
2023-06-05 09:00:00,32.385173357354205
2023-06-05 10:00:00,48.335823816541534
2023-06-05 11:00:00,40.37442326907608
2023-06-05 12:00:00,40.03018317661753
2023-06-05 13:00:00,33.52656464387159
2023-06-05 14:00:00,28.534341955585806
2023-06-05 15:00:00,31.868291988123524
2023-06-05 16:00:00,26.312879544383232
2023-06-05 17:00:00,29.06493139973315
2023-06-05 18:00:00,32.84606643361088
2023-06-05 19:00:00,27.63247237947478
2023-06-05 20:00:00,17.872232659376845
2023-06-05 21:00:00,10.549695638345021
2023-06-05 22:00:00,15.123547056586393
2023-06-05 23:00:00,8.783218819361828
2023-06-06 00:00:00,3.6356249750111505
2023-06-06 01:00:00,3.6356249750111505
2023-06-06 02:00:00,3.6356249750111505
2023-06-06 03:00:00,3.6356249750111505
2023-06-06 04:00:00,3.6356249750111505
2023-06-06 05:00:00,6.508439408000841
2023-06-06 06:00:00,18.22102630760602
2023-06-06 07:00:00,27.309968724262138
2023-06-06 08:00:00,18.436944977930512
2023-06-06 09:00:00,48.54142719847746
2023-06-06 10:00:00,50.27644140381624
