date,actual,yhat_lstm,yhat_prophet,yhat_tbats,hour,error_yhat_lstm_lag24,error_yhat_prophet_lag24,error_yhat_tbats_lag24,rank_lstm,rank_prophet,rank_tbats
2023-03-02 07:00:00,5.580955754183487,14.391726,13.71313638793991,16.064077247383363,7,4.167880952089579,2.1845596601368467,0.19455943415391985,3.0,2.0,1.0
2023-03-02 08:00:00,26.476083085602216,15.558753,21.89846558095972,18.818762551228893,8,3.839991925932413,0.2670724932986843,3.4876501416237424,3.0,1.0,2.0
2023-03-02 09:00:00,25.85456796466916,50.137848,29.45879125712694,51.391837814326166,9,16.8034894485008,11.194523705476215,19.522017320384744,2.0,1.0,3.0
2023-03-02 10:00:00,30.19443782257395,38.740128,34.76189009321622,36.64661093101216,10,4.401710853801468,11.913398946951624,7.587489607390278,1.0,3.0,2.0
2023-03-02 11:00:00,26.38507889501144,36.46823,36.96568314418596,39.9649247375785,11,11.017333565204872,7.493339709268334,11.96816709073201,2.0,1.0,3.0
2023-03-02 12:00:00,27.482083107234526,36.89133,36.26069414152013,37.82239499420599,12,19.11989193409767,12.04789907570439,15.823599720790572,3.0,1.0,2.0
2023-03-02 13:00:00,37.22831421986584,42.913124,33.7900868600585,41.897269493718696,13,0.17508711067363336,2.651601970651374,0.5592690627155008,1.0,3.0,2.0
2023-03-02 14:00:00,33.13646154318431,51.739796,31.180626352978365,49.23795585226,14,8.340913559292453,0.141619912185746,7.893785820243764,3.0,1.0,2.0
2023-03-02 15:00:00,27.992105077301417,44.75269,29.73718272553461,42.98520277772387,15,20.052979421620353,11.8194591471287,16.918942247293028,3.0,1.0,2.0
2023-03-02 16:00:00,31.257526010612654,36.603897,29.6542229487116,36.54857897908408,16,10.42497618841741,16.793501137067555,10.419074322690392,2.0,3.0,1.0
2023-03-02 17:00:00,28.968363741263865,38.028545,29.79419298518699,39.29997103062972,17,9.100945275958438,0.21796929078532656,7.959426597100368,3.0,1.0,2.0
2023-03-02 18:00:00,19.17401071345332,22.988045,28.352077725061296,26.025091170582478,18,15.472009047546884,5.038290227499623,10.963225359829387,3.0,1.0,2.0
2023-03-02 19:00:00,16.187513491102614,25.815275,24.104685028978857,25.240767217386907,19,19.796396443610192,2.97199552728026,9.970772121477097,3.0,1.0,2.0
2023-03-02 20:00:00,7.187788735946751,25.538025,17.40398699352921,18.250269806108783,20,23.971580227865786,0.9407547788941564,14.129089296080451,3.0,1.0,2.0
2023-03-02 21:00:00,4.4854712704865545,15.756524,10.135978929694076,10.335749075220663,21,21.37906137116856,2.3099296994015344,11.279354415490532,3.0,1.0,2.0
2023-03-02 22:00:00,2.7635616852331,13.067908,4.587121464132219,9.118366300484672,22,24.125463079576836,1.377968543547238,16.898586049875334,3.0,1.0,2.0
2023-03-02 23:00:00,2.6729348649566025,6.391527,2.005102040253849,5.814771618922949,23,10.354190241650326,0.8978302818852253,10.204885871804798,3.0,1.0,2.0
2023-03-03 00:00:00,2.6729348649566025,8.024681,1.9079364779899528,6.810067521672756,0,3.227074758316993,0.8279786363314952,5.357141464661815,2.0,1.0,3.0
2023-03-03 01:00:00,2.6729348649566025,9.269154,2.6348340985282626,6.696135311370293,1,5.768920158316993,1.5548762568670498,5.998320047771191,2.0,1.0,3.0
2023-03-03 02:00:00,2.6729348649566025,9.345503,2.6864977724637047,7.28651083252223,2,7.323132658316992,1.606539930785288,5.532626905049226,3.0,1.0,2.0
2023-03-03 03:00:00,2.6729348649566025,9.345503,1.8362228895939656,7.9484167815925,3,7.349478158316994,0.7562650479647504,5.952211276585305,3.0,1.0,2.0
2023-03-03 04:00:00,7.022322620058643,9.345503,1.236706073736059,8.214631905818573,4,7.349478158316994,0.15674823205689603,6.188242607706509,3.0,1.0,2.0
2023-03-03 05:00:00,8.47211853842599,16.326859,2.5481280858924453,13.671595500584012,5,6.1189781583169935,0.23767024403802273,5.3772092143410894,3.0,1.0,2.0
2023-03-03 06:00:00,6.732363436385174,17.157423,6.793798808811655,16.047531574223214,6,5.44637593609477,1.8011187448157022,5.58883983740571,2.0,1.0,3.0
2023-03-03 07:00:00,14.755295172585123,12.908371,13.71313638763232,17.460592309015897,7,8.810770245816514,8.132180633756423,10.483121493199876,2.0,1.0,3.0
2023-03-03 08:00:00,25.28384072339471,26.551517,21.898465581150536,33.81670710692557,8,10.917330085602217,4.577617504642497,7.657320534373323,3.0,1.0,2.0
2023-03-03 09:00:00,35.6972391343133,40.273865,29.458791257278467,42.57968510022536,9,24.283280035330836,3.604223292457778,25.537269849657005,2.0,1.0,3.0
2023-03-03 10:00:00,30.48850369734985,47.19274,34.76189009328229,49.68340083396406,10,8.54569017742605,4.567452270642274,6.452173108438213,3.0,1.0,2.0
2023-03-03 11:00:00,31.75605727276107,41.645485,36.9656831441589,44.66233474706874,11,10.08315110498856,10.58060424917452,13.57984584256706,1.0,2.0,3.0
2023-03-03 12:00:00,20.58392737717068,49.19306,36.26069414165899,51.35103248557417,12,9.409246892765477,8.778611034285607,10.340311886971467,2.0,1.0,3.0
2023-03-03 13:00:00,12.53702260003312,35.678734,33.79008685996996,37.48413799469917,13,5.684809780134167,3.4382273598073354,4.668955273852859,3.0,1.0,2.0
2023-03-03 14:00:00,24.07127322772942,30.106894,31.180626352939203,31.84794265941954,14,18.603334456815688,1.9558351902059457,16.10149430907569,3.0,1.0,2.0
2023-03-03 15:00:00,23.873119597056498,35.615376,29.73718272556086,34.04824169050051,15,16.760584922698584,1.7450776482331918,14.993097700422453,3.0,1.0,2.0
2023-03-03 16:00:00,24.77664112675686,38.15401,29.654222948773054,33.736578498844885,16,5.346370989387349,1.6033030619010553,5.291052968471423,3.0,1.0,2.0
2023-03-03 17:00:00,32.20228581142059,35.616554,29.7941929850542,34.11061893159419,17,9.060181258736137,0.8258292439231241,10.331607289365856,2.0,1.0,3.0
2023-03-03 18:00:00,31.43500912294628,30.610756,28.3520777250196,31.96448896156985,18,3.814034286546679,9.178067011607975,6.851080457129157,1.0,3.0,2.0
2023-03-03 19:00:00,28.27889675049556,45.47104,24.104685028997693,41.45987292658355,19,9.627761508897386,7.917171537876243,9.053253726284293,3.0,1.0,2.0
2023-03-03 20:00:00,12.549597187498453,36.14615,17.403986993351623,26.778787962073096,20,18.35023626405325,10.216198257582459,11.062481070162033,3.0,1.0,2.0
2023-03-03 21:00:00,10.0869992242174,16.553556,10.135978929541,12.569236615658031,21,11.271052729513446,5.650507659207522,5.850277804734109,3.0,1.0,2.0
2023-03-03 22:00:00,7.231859099587447,19.844603,4.587121464060887,14.435381962902031,22,10.3043463147669,1.8235597788991185,6.354804615251572,3.0,1.0,2.0
2023-03-03 23:00:00,1.909200210639225,14.270609,2.0051020402978352,10.946839302859654,23,3.7185921350433975,0.6678328247027534,3.1418367539663463,3.0,1.0,2.0
2023-03-04 00:00:00,1.1954515767594434,4.445862,1.9079364778311607,5.753222539114312,0,5.351746135043397,0.7649983869666497,4.137132656716153,3.0,1.0,2.0
2023-03-04 01:00:00,1.1954515767594434,5.955976,2.634834098579722,6.368081902077552,1,6.596219135043398,0.03810076642833993,4.023200446413691,3.0,1.0,2.0
2023-03-04 02:00:00,1.1954515767594434,7.6378865,2.686497772482994,6.172610667467224,2,6.672568135043399,0.013562907507102206,4.613575967565627,3.0,1.0,2.0
2023-03-04 03:00:00,1.1954515767594434,7.823544,1.8362228896331023,6.44938849866234,3,6.672568135043399,0.8367119753626369,5.275481916635897,3.0,1.0,2.0
2023-03-04 04:00:00,1.1954515767594434,7.823544,1.236706073681308,6.6490070265485794,4,2.323180379941358,5.785616546322584,1.1923092857599302,2.0,3.0,1.0
2023-03-04 05:00:00,1.1954515767594434,7.823544,2.5481280857864377,7.037811033153932,5,7.854740461574009,5.923990452533545,5.1994769621580215,3.0,2.0,1.0
2023-03-04 06:00:00,1.897625991173858,7.823544,6.793798808586921,8.223774747664809,6,10.425059563614827,0.061435372426481116,9.31516813783804,3.0,1.0,2.0
2023-03-04 07:00:00,6.630957590019596,8.5334835,13.713136387649122,10.504667552890004,7,1.8469241725851226,1.0421587849528038,2.705297136430774,2.0,1.0,3.0
2023-03-04 08:00:00,14.188561911691478,16.597591,21.8984655811159,18.9465844066836,8,1.2676762766052896,3.3853751422441754,8.532866383530859,1.0,2.0,3.0
2023-03-04 09:00:00,33.22760523486454,27.086624,29.458791257017985,26.078111212247503,9,4.576625865686701,6.238447877034833,6.882445965912062,1.0,2.0,3.0
2023-03-04 10:00:00,38.38274715220533,51.84906,34.76189009313303,45.96762574031104,10,16.704236302650152,4.273386395932441,19.19489713661421,2.0,1.0,3.0
2023-03-04 11:00:00,33.3932804578257,57.247658,36.96568314413186,51.59785120988528,11,9.889427727238932,5.209625871397833,12.906277474307672,2.0,1.0,3.0
