date,actual,yhat_lstm,yhat_prophet,yhat_tbats,hour,error_yhat_lstm_lag24,error_yhat_prophet_lag24,error_yhat_tbats_lag24,rank_lstm,rank_prophet,rank_tbats
2023-06-03 12:00:00,32.69054348565878,38.756317,42.90689293801,39.20935378974194,12,3.4774636857330954,12.670710623832658,6.726425348721772,1.0,3.0,2.0
2023-06-03 13:00:00,16.54090490408425,44.01781,39.96465292386421,43.310996959141725,13,10.0391288515133,12.138985775214966,8.260474808334198,2.0,3.0,1.0
2023-06-03 14:00:00,22.73574430322989,24.147541,35.50837390232255,25.589002210996483,14,4.218012745046799,1.599082647449471,0.6746595573668444,3.0,2.0,1.0
2023-06-03 15:00:00,41.15255792935344,30.078915,32.63899482629121,29.843500498297598,15,12.330835308562364,0.0421248650122763,5.2270478060421155,3.0,1.0,2.0
2023-06-03 16:00:00,28.34519938368906,48.048656,33.46773817478602,39.0195455417354,16,15.758222711273977,8.36912688595164,9.973840064391968,3.0,1.0,2.0
2023-06-03 17:00:00,18.94246217744427,27.50922,36.83995145801411,27.69205223224788,17,7.4783674673596785,8.65114892526363,9.460609357634379,1.0,2.0,3.0
2023-06-03 18:00:00,24.68846256816189,25.923927,38.677525932203146,33.77289943995334,18,2.6424527015200283,1.2821406337191945,7.233000139527292,2.0,1.0,3.0
2023-06-03 19:00:00,33.93772031942028,37.51878,35.07824037521791,32.4419762386649,19,5.315301554865513,13.043851179496926,9.760810509427195,1.0,3.0,2.0
2023-06-03 20:00:00,30.04944711834348,46.094078,25.647105078114688,29.58819883226593,20,11.630432426703422,16.314434495192177,3.351951099211412,2.0,3.0,1.0
2023-06-03 21:00:00,17.143591652586284,38.803387,14.085009547075533,19.98472394993869,21,19.153948586458437,10.859804866233413,0.5215421069175576,3.0,2.0,1.0
2023-06-03 22:00:00,2.282495303541657,24.249195,5.401018952888148,14.102322109141484,22,11.810095060622043,4.813522986423976,5.061568440454726,3.0,1.0,2.0
2023-06-03 23:00:00,0.7798072922634619,3.3645751,2.1319136767405737,4.972460639073057,23,9.366500306018576,0.6557034827331931,9.001714745002312,3.0,1.0,2.0
2023-06-04 00:00:00,0.7798072922634619,4.5798855,2.823593102811873,5.842340227358029,0,0.3635397694332094,0.8265993721550502,2.432521972432014,1.0,2.0,3.0
2023-06-04 01:00:00,0.7798072922634619,7.2033167,3.935904522984643,5.975364239318865,1,3.2793954290150915,1.5669225519399705,4.946328699660128,2.0,1.0,3.0
2023-06-04 02:00:00,0.7798072922634619,7.568022,3.2536826576620186,5.4880607204875504,2,5.209149729015092,0.8847006866908695,3.1936639526558586,3.0,1.0,2.0
2023-06-04 03:00:00,0.7798072922634619,7.568022,1.6901944657838648,6.005821803306658,3,5.101173029015092,0.6787875052986512,3.966027155769081,3.0,1.0,2.0
2023-06-04 04:00:00,0.7798072922634619,7.568022,2.0706296683428924,5.23985128911789,4,6.187748678137898,0.8517073465102989,4.108054687765759,3.0,1.0,2.0
2023-06-04 05:00:00,0.7798072922634619,7.568022,6.336922583530821,7.652731522507082,5,1.3785314781378974,5.118000261912233,2.6079556783548066,1.0,3.0,2.0
2023-06-04 06:00:00,6.653807292263463,7.568022,13.88310164023969,15.073772958521849,6,3.667542988908684,7.441227751203637,4.31551518295474,1.0,3.0,2.0
2023-06-04 07:00:00,2.3659541085073217,15.485854,22.34838988410901,18.032777950012743,7,12.887156352656412,1.1600304687193734,9.978119633362123,3.0,1.0,2.0
2023-06-04 08:00:00,8.723995913587896,6.9506817,29.7126552884428,10.665895935785954,8,1.4625351708973469,3.951463882198915,2.5810593771734354,1.0,3.0,2.0
2023-06-04 09:00:00,13.353157870403766,11.7859535,35.466173214423016,24.22884744901904,9,11.441867252233486,3.337514466854593,12.208306673785252,2.0,1.0,3.0
2023-06-04 10:00:00,17.56253684914464,18.474733,39.90491116489957,20.04642943366191,10,3.435989449041756,2.901570613912959,3.6529607177242056,2.0,1.0,3.0
2023-06-04 11:00:00,13.198539268460053,22.845636,42.74088102199895,23.75477670047334,11,16.490920206018167,14.302601228083297,18.999246812801772,2.0,1.0,3.0
2023-06-04 12:00:00,13.838773562790788,16.191929,42.90689293806718,15.712902801336185,12,6.065773514341224,10.216349452351224,6.518810304083161,1.0,3.0,2.0
2023-06-04 13:00:00,30.732467326012426,15.857619,39.96465292374175,15.8637671780662,13,27.476905095915747,23.423748019779957,26.770092055057475,3.0,1.0,2.0
2023-06-04 14:00:00,34.04047074885633,36.497196,35.508373902287246,27.363350082850367,14,1.4117966967701108,12.772629599092664,2.8532579077665936,1.0,3.0,2.0
2023-06-04 15:00:00,27.792191690941223,39.022053,32.638994826336024,23.925928498577967,15,11.073642929353444,8.513563103062232,11.309057431055844,2.0,1.0,3.0
2023-06-04 16:00:00,9.787228609486974,28.950075,33.46773817468402,22.300024136534397,16,19.70345661631094,5.122538791096961,10.674346158046337,3.0,1.0,2.0
2023-06-04 17:00:00,19.027816737027333,7.303738,36.83995145812427,11.830141410691398,17,8.56675782255573,17.897489280569843,8.749590054803612,1.0,3.0,2.0
2023-06-04 18:00:00,27.416947531413246,27.940063,38.67752593222041,32.43144775273964,18,1.2354644318381105,13.989063364041257,9.084436871791453,1.0,3.0,2.0
2023-06-04 19:00:00,20.01400114583507,41.6622,35.078240375485606,26.9548898618948,19,3.5810596805797204,1.14052005579763,1.4957440807553795,3.0,1.0,2.0
2023-06-04 20:00:00,6.580982499245841,28.68092,25.647105077862623,16.420190921689695,20,16.044630881656524,4.402342040228792,0.46124828607754864,3.0,2.0,1.0
2023-06-04 21:00:00,2.481854295869278,12.213264,14.08500954706013,5.999868342594044,21,21.659795347413716,3.0585821055107516,2.841132297352406,3.0,2.0,1.0
2023-06-04 22:00:00,1.9966002209781977,10.933039,5.401018953125355,5.713330736994072,22,21.966699696458342,3.1185236493464905,11.819826805599828,3.0,1.0,2.0
2023-06-04 23:00:00,2.325722086867411,8.338457,2.13191367676653,4.210159689120365,23,2.5847678077365384,1.352106384477112,4.192653346809594,2.0,1.0,3.0
2023-06-05 00:00:00,2.325722086867411,9.554194,2.82359310290191,5.172908557062886,0,3.800078207736538,2.0437858105484112,5.062532935094567,2.0,1.0,3.0
2023-06-05 01:00:00,2.325722086867411,10.124958,3.9359045230444094,6.175133278529343,1,6.423509407736538,3.156097230721181,5.195556947055403,3.0,1.0,2.0
2023-06-05 02:00:00,2.325722086867411,10.069646,3.253682657603438,6.10116129822405,2,6.788214707736538,2.473875365398557,4.708253428224088,3.0,1.0,2.0
2023-06-05 03:00:00,2.325722086867411,10.069646,1.6901944657276573,7.0717047549044,3,6.788214707736538,0.9103871735204029,5.2260145110431955,3.0,1.0,2.0
2023-06-05 04:00:00,2.325722086867411,10.069646,2.0706296685757373,6.513459891095785,4,6.788214707736538,1.2908223760794306,4.460043996854428,3.0,1.0,2.0
2023-06-05 05:00:00,2.676007430378861,10.069646,6.336922583578609,9.465867528872565,5,6.788214707736538,5.557115291267359,6.87292423024362,2.0,1.0,3.0
2023-06-05 06:00:00,17.364249553333575,11.933918,13.88310164036706,19.81891321344085,6,0.9142147077365372,7.229294347976228,8.419965666258385,1.0,2.0,3.0
2023-06-05 07:00:00,10.40377847194204,26.197763,22.348389884280984,26.64214863776236,7,13.119899891492679,19.98243577560169,15.666823841505423,1.0,3.0,2.0
2023-06-05 08:00:00,10.530367333830949,21.571299,29.71265528861555,23.311375966124118,8,1.7733142135878959,20.988659374854905,1.941900022198059,1.0,3.0,2.0
2023-06-05 09:00:00,32.385173357354205,20.908627,35.46617321434316,33.64519472193112,9,1.5672043704037666,22.11301534401925,10.875689578615273,1.0,3.0,2.0
2023-06-05 10:00:00,48.335823816541534,51.4578,39.90491116497278,52.27398663372646,10,0.9121961508553618,22.342374315754935,2.483892584517271,1.0,3.0,2.0
2023-06-05 11:00:00,40.37442326907608,60.80384,42.74088102198824,55.85487987412856,11,9.647096731539946,29.5423417535389,10.556237432013287,1.0,3.0,2.0
2023-06-05 12:00:00,40.03018317661753,46.092567,42.90689293797762,48.16439290148024,12,2.3531554372092103,29.068119375276392,1.8741292385453967,2.0,3.0,1.0
2023-06-05 13:00:00,33.52656464387159,50.46155,39.96465292361931,51.59475756207814,13,14.874848326012426,9.232185597729327,14.868700147946226,3.0,1.0,2.0
2023-06-05 14:00:00,28.53434195558581,43.001446,35.50837390245165,43.24172701200029,14,2.4567252511436735,1.4679031534309175,6.677120666005962,2.0,1.0,3.0
2023-06-05 15:00:00,31.868291988123524,39.743637,32.63899482635569,39.30977372133529,15,11.229861309058776,4.846803135394801,3.866263192363256,3.0,2.0,1.0
2023-06-05 16:00:00,26.312879544383232,41.098907,33.46773817453001,39.584178587986486,16,19.162846390513025,23.68050956519705,12.512795527047423,2.0,3.0,1.0
2023-06-05 17:00:00,29.06493139973315,31.67127,36.83995145799104,36.02981657814586,17,11.724078737027334,17.812134721096935,7.1976753263359345,2.0,3.0,1.0
2023-06-05 18:00:00,32.84606643361088,36.919773,38.677525932224384,44.299076388010434,18,0.5231154685867523,11.260578400807166,5.014500221326397,1.0,3.0,2.0
2023-06-05 19:00:00,27.63247237947478,31.084425,35.07824037533492,29.76803292615468,19,21.648198854164928,15.064239229650536,6.940888716059728,3.0,2.0,1.0
2023-06-05 20:00:00,17.872232659376845,26.478373,25.64710507830743,20.728627373706573,20,22.09993750075416,19.06612257861678,9.839208422443853,3.0,2.0,1.0
2023-06-05 21:00:00,10.54969563834502,24.390305,14.08500954748546,13.209768427538188,21,9.731409704130723,11.603155251190852,3.518014046724766,2.0,3.0,1.0
2023-06-05 22:00:00,15.123547056586393,22.933636,5.401018953014702,12.032130796170234,22,8.936438779021803,3.4044187321471577,3.7167305160158746,3.0,1.0,2.0
2023-06-05 23:00:00,8.783218819361828,29.248507,2.131913676796337,17.004019539445093,23,6.012734913132589,0.193808410100881,1.8844376022529543,3.0,1.0,2.0
2023-06-06 00:00:00,3.6356249750111513,17.556044,2.8235931028436028,10.150638739180556,0,7.22847191313259,0.497871016034499,2.847186470195475,3.0,1.0,2.0
2023-06-06 01:00:00,3.6356249750111513,9.072632,3.935904523031386,9.473463427214297,1,7.799235913132589,1.6101824361769985,3.8494111916619325,3.0,1.0,2.0
2023-06-06 02:00:00,3.6356249750111513,11.055157,3.253682657589682,9.595190047931776,2,7.74392391313259,0.927960570736027,3.7754392113566393,3.0,1.0,2.0
2023-06-06 03:00:00,3.6356249750111513,12.15703,1.6901944657700056,9.988727654460783,3,7.74392391313259,0.6355276211397536,4.745982668036989,3.0,1.0,2.0
2023-06-06 04:00:00,3.6356249750111513,12.15703,2.07062966848968,9.154436551002116,4,7.74392391313259,0.2550924182916736,4.187737804228374,3.0,1.0,2.0
2023-06-06 05:00:00,6.508439408000841,12.15703,6.336922583843606,12.313682805697796,5,7.39363856962114,3.660915153199748,6.789860098493704,3.0,1.0,2.0
2023-06-06 06:00:00,18.22102630760602,15.960258,13.88310164049443,25.466577375459085,6,5.430331553333575,3.481147912966515,2.4546636601072755,3.0,2.0,1.0
2023-06-06 07:00:00,27.309968724262134,29.785889,22.3483898839625,30.67751550705572,7,15.793984528057958,11.944611412338944,16.23837016582032,2.0,1.0,3.0
2023-06-06 08:00:00,18.436944977930512,43.500217,29.712655288788312,43.9527388490641,8,11.040931666169051,19.182287954784602,12.781008632293169,1.0,3.0,2.0
2023-06-06 09:00:00,48.54142719847746,22.999409,35.466173214480506,35.22712816512593,9,11.476546357354206,3.080999856988953,1.2600213645769145,3.0,2.0,1.0
2023-06-06 10:00:00,50.27644140381624,55.68275,39.90491116504599,64.41957958274574,10,3.1219761834584645,8.430912651568754,3.9381628171849243,1.0,3.0,2.0
2023-06-06 11:00:00,48.4791096260577,52.95604,42.74088102197753,52.17965946469492,11,20.42941673092392,2.3664577529121544,15.480456605052474,3.0,1.0,2.0
2023-06-06 12:00:00,36.971131509027366,47.000492,42.90689293815041,53.00091869282546,12,6.062383823382476,2.8767097613600896,8.134209724862714,2.0,1.0,3.0
2023-06-06 13:00:00,41.96252995870648,30.866552,39.964652923496864,36.08052755454053,13,16.934985356128415,6.438088279747724,18.06819291820655,2.0,1.0,3.0
2023-06-06 14:00:00,30.1641402335477,41.94222,35.508373902371524,43.79620070966619,14,14.467104044414192,6.974031946865843,14.70738505641448,2.0,1.0,3.0
2023-06-06 15:00:00,31.804274043365595,28.33761,32.63899482637536,27.08752758656696,15,7.875345011876476,0.7707028382321681,7.441481733211766,3.0,1.0,2.0
2023-06-06 16:00:00,26.185109970146627,33.047264,33.46773817463836,33.17342646663597,16,14.786027455616765,7.15485863014678,13.271299043603253,3.0,1.0,2.0
2023-06-06 17:00:00,32.49103746669547,27.895863,36.839951457883984,29.34691335455336,17,2.6063386002668487,7.7750200582578906,6.964885178412711,1.0,3.0,2.0
2023-06-06 18:00:00,51.78648193552815,38.896313,38.67752593222835,43.21151357516755,18,4.07370656638912,5.831459498613505,11.453009954399555,1.0,2.0,3.0
2023-06-06 19:00:00,58.99168881096186,59.719112,35.07824037533806,48.69028454549545,19,3.451952620525219,7.445767995860141,2.1355605466799013,2.0,3.0,1.0
2023-06-06 20:00:00,33.158893592105194,59.10312,25.64710507805536,41.25721138402999,20,8.606140340623156,7.774872418930585,2.8563947143297277,3.0,2.0,1.0
2023-06-06 21:00:00,16.553060736262363,29.253967,14.085009547252843,19.37286110653572,21,13.840609361654982,3.5353139091404415,2.660072789193169,3.0,2.0,1.0
2023-06-06 22:00:00,2.615480022873121,14.979414,5.4010189529040495,11.839775697869984,22,7.810088943413607,9.72252810357169,3.0914162604161586,2.0,3.0,1.0
2023-06-06 23:00:00,1.752352750145849,-0.8650303,2.1319136768223004,3.0169826315981045,23,20.465288180638172,6.651305142565491,8.220800720083265,3.0,1.0,2.0
2023-06-07 00:00:00,1.752352750145849,1.6161059,2.823593102671275,3.870521741789474,0,13.920419024988849,0.8120318721675486,6.515013764169405,3.0,1.0,2.0
2023-06-07 01:00:00,1.752352750145849,4.0092096,3.93590452309115,3.499925108842035,1,5.43700702498885,0.3002795480202347,5.837838452203146,2.0,1.0,3.0
2023-06-07 02:00:00,1.752352750145849,4.1697254,3.2536826576492253,3.063489685309161,2,7.419532024988849,0.38194231742146956,5.9595650729206255,3.0,1.0,2.0
2023-06-07 03:00:00,1.752352750145849,4.1697254,1.6901944657137982,3.280029839891275,3,8.52140502498885,1.9454305092411457,6.353102679449632,3.0,1.0,2.0
2023-06-07 04:00:00,1.752352750145849,4.1697254,2.0706296684601675,2.6649088359083115,4,8.52140502498885,1.5649953065214715,5.518811575990965,3.0,1.0,2.0
2023-06-07 05:00:00,4.966840050494468,4.1697254,6.336922583600092,4.307498958526372,5,5.6485905919991595,0.17151682415723535,5.805243397696955,2.0,1.0,3.0
2023-06-07 06:00:00,17.16552227461149,10.228608,13.883101640163884,16.76421064843567,6,2.260768307606021,4.33792466711159,7.245551067853064,1.0,2.0,3.0
2023-06-07 07:00:00,20.14515097907167,30.75151,22.34838988398066,26.60588574355028,7,2.4759202757378667,4.961578840299634,3.3675467827935854,1.0,3.0,2.0
2023-06-07 08:00:00,29.73034821067435,32.7004,29.71265528853268,29.038994742716184,8,25.063272022069487,11.2757103108578,25.515793871133585,2.0,1.0,3.0
2023-06-07 09:00:00,44.37799282456525,40.43848,35.466173214282406,49.12123854691971,9,25.542018198477457,13.075253983996951,13.314299033351524,3.0,1.0,2.0
2023-06-07 10:00:00,44.01147216931113,52.95197,39.904911164898095,52.55735303927239,10,5.406308596183756,10.371530238770255,14.143138178929497,1.0,2.0,3.0
2023-06-07 11:00:00,38.89722423566322,47.26552,42.74088102212065,50.766033286774906,11,4.476930373942302,5.73822860408017,3.7005498386372224,2.0,3.0,1.0
2023-06-07 12:00:00,44.281557083825625,35.93658,42.90689293820759,40.98246234345855,12,10.029360490972635,5.935761429123048,16.029787183798092,2.0,1.0,3.0
2023-06-07 13:00:00,33.81848977421544,43.68529,39.964652923659415,45.07335910880799,13,11.095977958706484,1.9978770352096191,5.882002404165952,3.0,1.0,2.0
2023-06-07 14:00:00,32.94064108759709,36.10465,35.5083739022914,35.39956422908136,14,11.7780797664523,5.344233668823826,13.63206047611849,2.0,1.0,3.0
2023-06-07 15:00:00,36.6375621650105,37.16094,32.63899482639503,35.31882221658681,15,3.4666640433655935,0.8347207830097645,4.716746456798635,2.0,1.0,3.0
2023-06-07 16:00:00,30.31585275688071,41.54758,33.46773817453637,37.15732347583259,16,6.862154029853372,7.282628204491736,6.988316496489347,1.0,3.0,2.0
2023-06-07 17:00:00,22.15943029039492,33.53863,36.83995145799414,35.4330910835003,17,4.595174466695468,4.3489139911885175,3.144124112142105,3.0,2.0,1.0
2023-06-07 18:00:00,30.308933031803985,25.202631,38.67752593218749,33.01028247332237,18,12.890168935528152,13.108956003299802,8.5749683603606,2.0,3.0,1.0
2023-06-07 19:00:00,26.43455955273709,40.238552,35.07824037560576,37.14627895855992,19,0.7274231890381415,23.9134484356238,10.30140426546641,1.0,3.0,2.0
2023-06-07 20:00:00,16.509480739614226,33.29977,25.647105077803296,21.625074722071645,20,25.944226407894803,7.511788514049833,8.0983177919248,3.0,1.0,2.0
2023-06-07 21:00:00,12.040947510275842,19.882322,14.08500954702023,11.425859674107873,21,12.700906263737636,2.46805118900952,2.819800370273356,3.0,1.0,2.0
2023-06-07 22:00:00,8.073630941581197,18.332304,5.401018952793397,10.411470952541764,22,12.36393397712688,2.7855389300309286,9.224295674996863,3.0,1.0,2.0
2023-06-07 23:00:00,3.594827639943091,15.504943,2.131913676694431,9.225089163879144,23,2.617383050145849,0.37956092667645147,1.2646298814522556,3.0,1.0,2.0
2023-06-08 00:00:00,2.1435677463775367,6.593813,2.8235931027613117,4.738873195847224,0,0.13624685014584892,1.071240352525426,2.118168991643625,1.0,2.0,3.0
2023-06-08 01:00:00,2.1435677463775367,3.697513,3.9359045229337006,4.68798703599742,1,2.2568568498541515,2.183551772945301,1.7475723586961862,3.0,2.0,1.0
2023-06-08 02:00:00,2.1435677463775367,5.098478,3.2536826576354656,4.252858741109611,2,2.4173726498541512,1.5013299075033764,1.3111369351633122,3.0,2.0,1.0
2023-06-08 03:00:00,2.1435677463775367,5.6323133,1.690194465657591,4.518137840773905,3,2.4173726498541512,0.06215828443205074,1.5276770897454262,3.0,1.0,2.0
2023-06-08 04:00:00,2.1435677463775367,5.6323133,2.0706296684306587,3.832196229235856,4,2.4173726498541512,0.3182769183143186,0.9125560857624626,3.0,1.0,2.0
2023-06-08 05:00:00,5.807892577951192,5.6323133,6.336922583647876,5.812865163843762,5,0.7971146504944677,1.3700825331056246,0.6593410919680958,2.0,3.0,1.0
2023-06-08 06:00:00,26.59442250748393,13.685046,13.883101640336076,20.828498504180104,6,6.936914274611491,3.2824206344476057,0.4013116261758185,3.0,2.0,1.0
2023-06-08 07:00:00,22.24027351312423,41.817097,22.348389884152628,35.64546510265285,7,10.60635902092833,2.2032389049089893,6.460734764478612,3.0,1.0,2.0
2023-06-08 08:00:00,31.42468658715701,31.883715,29.71265528870544,29.080331128825826,8,2.9700517893256517,0.017692922141669953,0.6913534679581659,3.0,1.0,2.0
2023-06-08 09:00:00,37.71777594700392,38.465836,35.46617321441976,51.881901509294615,9,3.9395128245652486,8.91181961028284,4.743245722354466,1.0,3.0,2.0
2023-06-08 10:00:00,53.517086479589,41.28434,39.9049111649713,43.80894298054624,10,8.94049783068887,4.106561004413038,8.545880869961259,3.0,1.0,2.0
2023-06-08 11:00:00,50.66653110853388,50.701122,42.74088102205445,55.41566648375155,11,8.368295764336786,3.84365678645743,11.86880905111169,2.0,1.0,3.0
2023-06-08 12:00:00,29.44981736160416,55.506134,42.906892938118034,55.17680848078976,12,8.344977083825626,1.3746641456180342,3.2990947403670745,3.0,1.0,2.0
2023-06-08 13:00:00,31.96890659622695,30.061981,39.96465292375417,35.21020910498946,13,9.866800225784559,6.1461631494439715,11.254869334592549,2.0,1.0,3.0
2023-06-08 14:00:00,40.62847271127856,38.39858,35.508373902455794,41.04846745120966,14,3.164008912402906,2.5677328146943097,2.45892314148427,3.0,2.0,1.0
2023-06-08 15:00:00,50.43720495709693,50.744118,32.63899482643984,43.915623888173904,15,0.5233778349894962,3.998567338615473,1.3187399484236906,1.0,3.0,2.0
2023-06-08 16:00:00,47.776251757284925,55.670906,33.467738174644715,49.21429285047743,16,11.231727243119295,3.151885417655663,6.841470718951882,3.0,1.0,2.0
2023-06-08 17:00:00,40.59870368292816,46.667435,36.839951457860906,49.66539003835151,17,11.379199709605079,14.68052116759922,13.273660793105382,1.0,3.0,2.0
2023-06-08 18:00:00,37.98511544411274,35.945835,38.67752593220476,46.23563765472793,18,5.106302031803985,8.368592900383508,2.701349441518385,2.0,3.0,1.0
2023-06-08 19:00:00,35.87526852810773,43.84176,35.078240375455074,44.04174563521104,19,13.80399244726291,8.64368082286867,10.71171940582283,3.0,1.0,2.0
2023-06-08 20:00:00,16.910014356852518,40.880417,25.647105077551227,31.248815216205145,20,16.790289260385777,9.13762433818907,5.115593982457419,3.0,2.0,1.0
2023-06-08 21:00:00,4.690348391958017,13.490682,14.085009547445562,10.015667652603245,21,7.841374489724156,2.0440620367443874,0.6150878361679695,3.0,2.0,1.0
2023-06-08 22:00:00,0.8803831391422978,3.0207586,5.401018953030608,4.598058349425516,22,10.258673058418804,2.6726119887878,2.3378400109605675,3.0,2.0,1.0
2023-06-08 23:00:00,1.820574583276748,1.242957,2.1319136767203943,2.6574940868248,23,11.91011536005691,1.4629139632486599,5.630261523936053,3.0,1.0,2.0
2023-06-09 00:00:00,3.826906189494365,4.628625,2.823593102703001,3.390342981540016,0,4.450245253622463,0.680025356383775,2.595305449469687,3.0,1.0,2.0
2023-06-09 01:00:00,3.826906189494365,7.950725,3.935904522920669,5.146193790679553,1,1.5539452536224632,1.792336776556164,2.544419289619883,1.0,2.0,3.0
2023-06-09 02:00:00,3.4757981584062825,7.683557,3.253682657576885,4.321938558978911,2,2.9549102536224634,1.110114911257929,2.109290994732074,3.0,1.0,2.0
2023-06-09 03:00:00,0.8174087801679389,6.8541365,1.6901944656013832,4.956707824617215,3,3.488745553622463,0.45337328071994576,2.3745700943963683,3.0,1.0,2.0
