date,actual,yhat_lstm,yhat_prophet,yhat_tbats,hour,error_yhat_lstm,error_yhat_prophet,error_yhat_tbats,rank_lstm,rank_prophet,rank_tbats
2023-02-15 00:00:00,0.3156509771289577,2.3864784,1.5847111748611535,3.2065914075472595,0,2.0708274228710426,1.2690601977321958,2.890940430418302,2.0,1.0,3.0
2023-02-15 01:00:00,1.3186423660178463,2.4626086,2.211227851690751,2.83361036709026,1,1.1439662339821535,0.8925854856729045,1.5149680010724138,2.0,1.0,3.0
2023-02-15 02:00:00,2.7813090326845127,4.094176,2.308228521667246,2.708269826107125,2,1.3128669673154874,0.47308051101726667,0.07303920657738772,3.0,2.0,1.0
2023-02-15 03:00:00,0.9529756993511797,6.048456,1.500402790451128,2.543567482120199,3,5.09548030064882,0.5474270910999482,1.5905917827690192,3.0,1.0,2.0
2023-02-15 04:00:00,0.9529756993511797,2.3311808,0.7501076701780391,2.5501728246892306,4,1.3782051006488203,0.2028680291731405,1.597197125338051,2.0,1.0,3.0
2023-02-15 05:00:00,1.6561436578286883,2.358431,1.701709671923803,3.568817672419305,5,0.7022873421713116,0.045566014095114626,1.9126740145906165,2.0,1.0,3.0
2023-02-15 06:00:00,6.449872948864982,4.136267,5.452339658021849,7.102734896589761,6,2.313605948864982,0.9975332908431334,0.6528619477247792,3.0,2.0,1.0
2023-02-15 07:00:00,10.357341188617708,11.340779,11.700701973021458,14.689561782709388,7,0.9834378113822915,1.3433607844037496,4.33222059409168,1.0,2.0,3.0
2023-02-15 08:00:00,9.670017449786712,15.082057,18.890079349480395,24.972263531137788,8,5.412039550213288,9.220061899693683,15.302246081351075,1.0,2.0,3.0
2023-02-15 09:00:00,15.09686228083825,11.793813,25.151895332456757,33.98936586803222,9,3.30304928083825,10.055033051618507,18.89250358719397,1.0,2.0,3.0
2023-02-15 10:00:00,22.295170947432027,17.784409,29.2838912144796,39.02879244748058,10,4.510761947432027,6.988720267047572,16.733621500048557,1.0,2.0,3.0
2023-02-15 11:00:00,25.715839492957286,24.884756,31.108598594174232,39.995272581945336,11,0.831083492957287,5.392759101216946,14.27943308898805,1.0,2.0,3.0
2023-02-15 12:00:00,28.205484729280624,26.061174,31.15981952421817,39.52352884241421,12,2.1443107292806225,2.954334794937548,11.318044113133585,1.0,2.0,3.0
2023-02-15 13:00:00,21.09482431080591,26.978083,30.14429182668188,40.04664128383214,13,5.88325868919409,9.049467515875968,18.951816973026226,1.0,2.0,3.0
2023-02-15 14:00:00,13.352390793227372,20.063131,28.6181201871814,39.988001240768426,14,6.710740206772627,15.265729393954029,26.635610447541055,1.0,2.0,3.0
2023-02-15 15:00:00,16.44282598889304,12.970965,26.937162900287262,36.41070845329779,15,3.4718609888930416,10.494336911394221,19.967882464404745,1.0,2.0,3.0
2023-02-15 16:00:00,25.67882705795038,17.433651,25.254167116196683,31.475427597729716,16,8.245176057950378,0.4246599417536956,5.796600539779337,3.0,1.0,2.0
2023-02-15 17:00:00,30.152999165325355,27.285759,23.42739872584076,29.28448339998792,17,2.867240165325356,6.7256004394845945,0.8685157653374347,2.0,3.0,1.0
2023-02-15 18:00:00,11.029741130609263,29.39397,20.996624300832444,28.735802704084374,18,18.364228869390736,9.96688317022318,17.70606157347511,3.0,1.0,2.0
2023-02-15 19:00:00,9.531265402229398,10.088056,17.461248502597662,24.510974451150105,19,0.5567905977706022,7.929983100368265,14.979709048920707,1.0,2.0,3.0
2023-02-15 20:00:00,19.78537528839633,10.262454,12.80041198313129,16.23915156665822,20,9.522921288396331,6.98496330526504,3.5462237217381123,3.0,2.0,1.0
2023-02-15 21:00:00,15.12196760620686,23.28308,7.802773409272165,9.356027728682765,21,8.161112393793141,7.319194196934696,5.7659398775240955,3.0,2.0,1.0
2023-02-15 22:00:00,6.1980195896579415,16.903214,3.780092935626959,5.761236888835311,22,10.705194410342056,2.4179266540309827,0.43678270082263015,3.0,2.0,1.0
2023-02-15 23:00:00,2.5798902571369373,4.9767375,1.7311820574014494,4.073391742288482,23,2.3968472428630623,0.848708199735488,1.493501485151545,3.0,1.0,2.0
2023-02-16 00:00:00,0.6847990220771767,1.1970392,1.5847111749048235,3.2065914075472595,0,0.5122401779228234,0.8999121528276468,2.521792385470083,1.0,2.0,3.0
2023-02-16 01:00:00,0.6847990220771767,0.4091734,2.211227851723025,2.83361036709026,1,0.27562562207717667,1.5264288296458484,2.1488113450130832,1.0,2.0,3.0
2023-02-16 02:00:00,1.3446363087292554,2.088006,2.308228521667939,2.708269826107125,2,0.7433696912707446,0.9635922129386834,1.3636335173778695,1.0,2.0,3.0
2023-02-16 03:00:00,1.5454563524929317,3.8334954,1.500402790407129,2.543567482120199,3,2.288039047507068,0.04505356208580258,0.9981111296272671,3.0,1.0,2.0
2023-02-16 04:00:00,1.5454563524929317,3.923948,0.7501076702824925,2.5501728246892306,4,2.3784916475070688,0.7953486822104392,1.004716472196299,3.0,1.0,2.0
2023-02-16 05:00:00,1.5454563524929317,3.6038613,1.7017096719375644,3.5688176724193,5,2.0584049475070687,0.15625331944463272,2.0233613199263685,3.0,1.0,2.0
2023-02-16 06:00:00,1.5454563524929317,3.529249,5.452339658109318,7.102734896589753,6,1.9837926475070684,3.906883305616387,5.557278544096822,1.0,2.0,3.0
2023-02-16 07:00:00,7.976348968082242,3.529249,11.700701973164117,14.689561782709388,7,4.447099968082242,3.724353005081875,6.713212814627147,2.0,1.0,3.0
2023-02-16 08:00:00,18.249912531637676,13.472124,18.89007934920598,24.97226353113781,8,4.777788531637675,0.6401668175683035,6.722350999500133,2.0,1.0,3.0
2023-02-16 09:00:00,23.722774643814702,24.669546,25.15189533247337,33.98936586803222,9,0.9467713561852982,1.4291206886586671,10.266591224217521,1.0,2.0,3.0
2023-02-16 10:00:00,33.075278083509204,26.360344,29.28389121452524,39.02879244748061,10,6.714934083509203,3.791386868983963,5.953514363971408,3.0,1.0,2.0
2023-02-16 11:00:00,43.54981977161967,31.893532,31.108598594142187,39.995272581945336,11,11.656287771619667,12.44122117747748,3.554547189674331,2.0,3.0,1.0
2023-02-16 12:00:00,31.08608910640623,37.711655,31.15981952424137,39.52352884241421,12,6.62556589359377,0.07373041783514012,8.437439736007978,2.0,1.0,3.0
2023-02-16 13:00:00,36.710355823979015,26.725561,30.144291826636252,40.04664128383214,13,9.984794823979016,6.566063997342763,3.336285459853123,3.0,2.0,1.0
2023-02-16 14:00:00,40.92350552633837,32.797146,28.61812018724593,39.988001240768426,14,8.12635952633837,12.305385339092439,0.9355042855699409,2.0,3.0,1.0
2023-02-16 15:00:00,40.144335827149966,34.816505,26.937162900353325,36.41070845329779,15,5.327830827149967,13.207172926796641,3.7336273738521797,2.0,3.0,1.0
2023-02-16 16:00:00,40.04641984603024,33.4976,25.25416711606151,31.475427597729716,16,6.548819846030241,14.79225272996873,8.570992248300524,1.0,3.0,2.0
2023-02-16 17:00:00,47.45164622455973,33.520176,23.427398725830905,29.28448339998789,17,13.931470224559732,24.024247498728826,18.16716282457184,1.0,3.0,2.0
2023-02-16 18:00:00,23.655309709862504,38.39038,20.996624300946863,28.73580270408433,18,14.735070290137497,2.658685408915641,5.080492994221824,3.0,1.0,2.0
2023-02-16 19:00:00,19.267268269458352,20.37351,17.46124850276057,24.51097445115008,19,1.1062417305416474,1.8060197666977835,5.243706181691728,1.0,2.0,3.0
2023-02-16 20:00:00,15.515018171419138,20.023275,12.800411983156009,16.23915156665822,20,4.508256828580864,2.7146061882631294,0.7241333952390807,3.0,2.0,1.0
2023-02-16 21:00:00,8.080617203498853,15.4142475,7.802773409457613,9.356027728682776,21,7.333630296501147,0.2778437940412406,1.275410525183922,3.0,1.0,2.0
2023-02-16 22:00:00,9.58491732543484,7.3047285,3.780092935749512,5.761236888835319,22,2.2801888254348404,5.804824389685329,3.8236804365995214,1.0,3.0,2.0
2023-02-16 23:00:00,13.486625849244362,10.512353,1.7311820574123775,4.073391742288482,23,2.974272849244363,11.755443791831985,9.41323410695588,1.0,3.0,2.0
2023-02-17 00:00:00,7.348048658768174,16.313341,1.5847111749484952,3.2065914075472617,0,8.965292341231827,5.7633374838196785,4.141457251220912,3.0,2.0,1.0
2023-02-17 01:00:00,2.2372296111491274,7.7473907,2.2112278517021693,2.83361036709026,1,5.510161088850873,0.02600175944695815,0.5963807559411327,3.0,1.0,2.0
2023-02-17 02:00:00,2.2372296111491274,0.58614516,2.308228521658757,2.708269826107125,2,1.6510844511491274,0.07099891050962936,0.4710402149579975,3.0,1.0,2.0
2023-02-17 03:00:00,2.2372296111491274,2.7420146,1.5004027904712185,2.543567482120199,3,0.5047849888508726,0.736826820677909,0.30633787097107135,2.0,3.0,1.0
2023-02-17 04:00:00,2.2372296111491274,4.15619,0.7501076702439651,2.550172824689229,4,1.9189603888508722,1.4871219409051624,0.31294321354010135,3.0,2.0,1.0
2023-02-17 05:00:00,3.225470148964253,4.15619,1.7017096719513276,3.568817672419295,5,0.9307198510357466,1.5237604770129254,0.34334752345504205,2.0,3.0,1.0
2023-02-17 06:00:00,11.440907576386833,5.7055097,5.45233965819679,7.1027348965897446,6,5.735397876386832,5.988567918190043,4.338172679797088,2.0,3.0,1.0
2023-02-17 07:00:00,12.973962744542703,17.427269,11.70070197330677,14.68956178270937,7,4.453306255457296,1.2732607712359325,1.7155990381666673,3.0,1.0,2.0
2023-02-17 08:00:00,22.952584509999387,17.037176,18.89007934921379,24.97226353113781,8,5.915408509999388,4.062505160785598,2.0196790211384226,3.0,2.0,1.0
2023-02-17 09:00:00,48.42945997220109,25.671686,25.15189533258409,33.98936586803225,9,22.757773972201086,23.277564639616998,14.440094104168836,2.0,3.0,1.0
2023-02-17 10:00:00,40.32460899983486,44.69553,29.28389121458077,39.02879244748065,10,4.37092100016514,11.040717785254088,1.2958165523542107,2.0,3.0,1.0
2023-02-17 11:00:00,42.56283157164869,33.90984,31.1085985941286,39.99527258194537,11,8.652991571648684,11.454232977520086,2.567558989703315,2.0,3.0,1.0
2023-02-17 12:00:00,38.62219357626459,35.292057,31.159819524195903,39.52352884241421,12,3.330136576264593,7.462374052068689,0.9013352661496157,2.0,3.0,1.0
2023-02-17 13:00:00,33.87363033061218,32.17872,30.14429182659063,40.04664128383217,13,1.6949103306121813,3.7293385040215483,6.173010953219993,1.0,2.0,3.0
